sensor,date,hour,min,sec,x,y,z
Accel,2019/01/07,17,49,18.0460,9.222465,-0.1436521,0.63206923
Gyro,2019/01/07,17,49,18.0480,-0.07005752,-0.19224802,-0.02094395
Accel,2019/01/07,17,49,18.0560,9.184157,-0.009576807,0.62249243
Gyro,2019/01/07,17,49,18.0570,-0.05424483,-0.19278906,-0.016214108
Accel,2019/01/07,17,49,18.0660,9.3182335,-0.047884032,0.6991069
Gyro,2019/01/07,17,49,18.0680,-0.037227873,-0.19052014,-0.010541788
Accel,2019/01/07,17,49,18.0760,9.461885,-0.038307227,0.89064306
Gyro,2019/01/07,17,49,18.0780,-0.027488936,-0.18523179,-0.0054803337
Accel,2019/01/07,17,49,18.0859,9.615114,-0.038307227,1.388637
Gyro,2019/01/07,17,49,18.0880,-0.016999507,-0.16913986,-7.330383E-4
Accel,2019/01/07,17,49,18.0970,9.749189,-0.17238252,1.4748282
Gyro,2019/01/07,17,49,18.0990,-0.005550147,-0.14831808,0.004118977
Accel,2019/01/07,17,49,18.1050,9.758766,-0.16280572,1.1875241
Gyro,2019/01/07,17,49,18.1070,-4.1887903E-4,-0.13114405,0.006876597
Accel,2019/01/07,17,49,18.1170,9.710882,0.0,1.0534488
Gyro,2019/01/07,17,49,18.1190,0.0010995574,-0.11932816,0.0062831854
Accel,2019/01/07,17,49,18.1250,9.691729,0.019153614,1.043872
Gyro,2019/01/07,17,49,18.1270,-5.7595863E-4,-0.11243411,0.004310963
Accel,2019/01/07,17,49,18.1360,9.720459,-0.095768064,1.0534488
Gyro,2019/01/07,17,49,18.1390,-0.0058643064,-0.10740756,0.002635447
Accel,2019/01/07,17,49,18.1480,9.80665,-0.15322891,1.0630256
Gyro,2019/01/07,17,49,18.1500,-0.009075712,-0.10341076,0.0022514747
Accel,2019/01/07,17,49,18.1550,10.0748005,-0.16280572,1.1013328
Gyro,2019/01/07,17,49,18.1570,-0.010663962,-0.09951867,0.0038048178
Accel,2019/01/07,17,49,18.1660,10.534488,-0.1436521,0.8523358
Gyro,2019/01/07,17,49,18.1680,-0.013369222,-0.09955358,0.008063421
Accel,2019/01/07,17,49,18.1760,11.042058,-0.047884032,0.39264908
Gyro,2019/01/07,17,49,18.1770,-0.0053930674,-0.11355112,0.01563815
Accel,2019/01/07,17,49,18.1860,11.36767,0.076614454,0.038307227
Gyro,2019/01/07,17,49,18.1880,0.0016057029,-0.1439722,0.023753932
Accel,2019/01/07,17,49,18.1950,11.377247,0.24899697,-0.047884032
Gyro,2019/01/07,17,49,18.2010,0.0150796445,-0.17954202,0.033353243
Accel,2019/01/07,17,49,18.2060,11.128249,0.39264908,0.1340753
Gyro,2019/01/07,17,49,18.2080,0.03169518,-0.21299998,0.043249257
Accel,2019/01/07,17,49,18.2170,10.965444,0.45968673,0.6799533
Gyro,2019/01/07,17,49,18.2190,0.042533673,-0.23719025,0.049532443
Accel,2019/01/07,17,49,18.2260,10.840945,0.50757074,1.4652514
Gyro,2019/01/07,17,49,18.2270,0.05009095,-0.24249604,0.05009095
Accel,2019/01/07,17,49,18.2370,10.802638,0.4309563,2.030283
Gyro,2019/01/07,17,49,18.2390,0.045954518,-0.22837633,0.046355944
Accel,2019/01/07,17,49,18.2450,10.716447,0.32561144,2.078167
Gyro,2019/01/07,17,49,18.2500,0.03509857,-0.20444787,0.041364305
Accel,2019/01/07,17,49,18.2560,10.323798,0.29688102,1.8962077
Gyro,2019/01/07,17,49,18.2580,0.02755875,-0.1802576,0.036547195
Accel,2019/01/07,17,49,18.2670,10.01734,0.2777274,1.8387469
Gyro,2019/01/07,17,49,18.2680,0.021170843,-0.16393878,0.032288592
Accel,2019/01/07,17,49,18.2760,9.998186,0.22026655,1.8770541
Gyro,2019/01/07,17,49,18.2790,0.013386675,-0.13351768,0.02841396
Accel,2019/01/07,17,49,18.2859,10.007763,0.2777274,2.030283
Gyro,2019/01/07,17,49,18.2880,-0.0058643064,-0.08361872,0.023841197
Accel,2019/01/07,17,49,18.2960,10.141838,0.2873042,1.9919758
Gyro,2019/01/07,17,49,18.2980,-0.020699605,-0.018535396,0.019617502
Accel,2019/01/07,17,49,18.3060,10.266336,0.32561144,2.0398598
Gyro,2019/01/07,17,49,18.3090,-0.02846632,0.04597197,0.016109388
Accel,2019/01/07,17,49,18.3180,10.237606,0.37349546,2.1260512
Gyro,2019/01/07,17,49,18.3200,-0.033056535,0.100059725,0.01155408
Accel,2019/01/07,17,49,18.3250,10.170568,0.4213795,2.1068976
Gyro,2019/01/07,17,49,18.3270,-0.047996555,0.1394169,0.0035081117
Accel,2019/01/07,17,49,18.3360,10.007763,0.48841715,2.1452048
Gyro,2019/01/07,17,49,18.3390,-0.073216565,0.16650441,-0.009128072
Accel,2019/01/07,17,49,18.3459,9.864111,0.5650316,2.2218192
Gyro,2019/01/07,17,49,18.3479,-0.09559168,0.18776251,-0.026633725
Accel,2019/01/07,17,49,18.3560,9.911995,0.62249243,2.3750482
Gyro,2019/01/07,17,49,18.3580,-0.10487683,0.20893337,-0.04865978
Accel,2019/01/07,17,49,18.3660,10.113108,0.6895301,2.4899697
Gyro,2019/01/07,17,49,18.3680,-0.11519173,0.23246041,-0.07408923
Accel,2019/01/07,17,49,18.3760,10.266336,0.80445176,2.4899697
Gyro,2019/01/07,17,49,18.3780,-0.13229595,0.25457373,-0.100635685
Accel,2019/01/07,17,49,18.3870,10.362105,0.78529817,2.566584
Gyro,2019/01/07,17,49,18.3880,-0.13060299,0.27511624,-0.12290609
Accel,2019/01/07,17,49,18.3960,10.67814,0.6703765,2.6144683
Gyro,2019/01/07,17,49,18.3970,-0.123028256,0.2919936,-0.13891076
Accel,2019/01/07,17,49,18.4060,10.879252,0.545878,2.6144683
Gyro,2019/01/07,17,49,18.4089,-0.1195376,0.2994636,-0.14880677
Accel,2019/01/07,17,49,18.4160,10.898406,0.35434186,2.6240451
Gyro,2019/01/07,17,49,18.4180,-0.11698942,0.30202922,-0.15365879
Accel,2019/01/07,17,49,18.4260,10.927136,0.17238252,2.528277
Gyro,2019/01/07,17,49,18.4280,-0.11431906,0.30555478,-0.15262905
Accel,2019/01/07,17,49,18.4370,10.783484,0.06703765,2.2984335
Gyro,2019/01/07,17,49,18.4380,-0.11264355,0.30787608,-0.14590952
Accel,2019/01/07,17,49,18.4450,10.390836,-0.009576807,2.2984335
Gyro,2019/01/07,17,49,18.4490,-0.10199704,0.3109653,-0.13503613
Accel,2019/01/07,17,49,18.4560,9.998186,-0.05746084,2.566584
Gyro,2019/01/07,17,49,18.4570,-0.08794714,0.32026792,-0.12337732
Accel,2019/01/07,17,49,18.4650,9.730036,-0.08619126,2.930503
Gyro,2019/01/07,17,49,18.4670,-0.09162979,0.33880332,-0.11503465
Accel,2019/01/07,17,49,18.4760,9.576807,-0.12449849,3.2082303
Gyro,2019/01/07,17,49,18.4780,-0.09546951,0.3654196,-0.10726794
Accel,2019/01/07,17,49,18.4890,9.442732,-0.19153613,3.1986535
Gyro,2019/01/07,17,49,18.4910,-0.09054768,0.39891246,-0.098419115
Accel,2019/01/07,17,49,18.4960,9.289502,-0.18195933,2.9975405
Gyro,2019/01/07,17,49,18.4970,-0.09756391,0.43641958,-0.091734506
Accel,2019/01/07,17,49,18.5060,9.136273,-0.08619126,2.480393
Gyro,2019/01/07,17,49,18.5080,-0.08876745,0.4655491,-0.08248426
Accel,2019/01/07,17,49,18.5150,8.973468,-0.02873042,1.9057846
Gyro,2019/01/07,17,49,18.5190,-0.09131563,0.4826708,-0.07642797
Accel,2019/01/07,17,49,18.5260,8.887277,-0.02873042,1.2066777
Gyro,2019/01/07,17,49,18.5280,-0.0983144,0.48598692,-0.07326892
Accel,2019/01/07,17,49,18.5360,8.724471,-0.009576807,0.6607997
Gyro,2019/01/07,17,49,18.5410,-0.10068805,0.47172758,-0.07119198
Accel,2019/01/07,17,49,18.5460,8.6574335,-0.009576807,0.51714754
Gyro,2019/01/07,17,49,18.5480,-0.09506808,0.4413414,-0.066147976
Accel,2019/01/07,17,49,18.5560,8.619126,-0.019153614,0.7086837
Gyro,2019/01/07,17,49,18.5570,-0.086725414,0.4046197,-0.057281706
Accel,2019/01/07,17,49,18.5659,8.590396,0.019153614,0.79487497
Gyro,2019/01/07,17,49,18.5669,-0.07377507,0.37172022,-0.044034656
Accel,2019/01/07,17,49,18.5760,8.494628,0.08619126,0.7757214
Gyro,2019/01/07,17,49,18.5780,-0.06190683,0.3485597,-0.028850293
Accel,2019/01/07,17,49,18.5860,8.408437,0.12449849,0.7565677
Gyro,2019/01/07,17,49,18.5870,-0.04415683,0.3059562,-0.012514011
Accel,2019/01/07,17,49,18.5970,8.322245,0.19153613,0.7661445
Gyro,2019/01/07,17,49,18.6000,-0.023038346,0.24589944,0.0019547688
Accel,2019/01/07,17,49,18.6070,8.303091,0.33518824,0.8523358
Gyro,2019/01/07,17,49,18.6090,0.0051487214,0.17669713,0.014294246
Accel,2019/01/07,17,49,18.6170,8.475474,0.41180268,1.0630256
Gyro,2019/01/07,17,49,36.2660,0.017243853,0.11313224,0.019600047
Accel,2019/01/07,17,49,36.2710,8.599973,0.4309563,1.292869
Gyro,2019/01/07,17,49,36.2730,0.01706932,0.06602581,0.019757127
Accel,2019/01/07,17,49,36.2740,8.561666,0.4309563,1.532289
Gyro,2019/01/07,17,49,36.2760,0.019408062,0.036878806,0.018989183
Accel,2019/01/07,17,49,36.2780,8.676587,0.36391866,1.6663644
Gyro,2019/01/07,17,49,36.2810,0.019861847,0.021275563,0.017610373
Accel,2019/01/07,17,49,36.2819,8.724471,0.29688102,1.733402
Gyro,2019/01/07,17,49,36.2839,0.019285887,0.01288053,0.016772615
Accel,2019/01/07,17,49,36.2849,8.7053175,0.25857377,1.6950948
Gyro,2019/01/07,17,49,36.2870,0.023963371,0.0058119465,0.018221237
Accel,2019/01/07,17,49,36.2890,9.662998,0.23942018,1.9440918
Gyro,2019/01/07,17,49,36.2910,0.2353402,0.06899287,0.027977629
Accel,2019/01/07,17,49,36.2920,9.653421,0.17238252,1.9536686
Gyro,2019/01/07,17,49,36.2940,0.2287254,0.062849306,0.027506389
Accel,2019/01/07,17,49,36.2950,9.653421,0.16280572,1.982399
Gyro,2019/01/07,17,49,36.2980,0.2180789,0.057264253,0.026616272
Accel,2019/01/07,17,49,36.3000,9.595961,0.25857377,2.0015526
Gyro,2019/01/07,17,49,36.3010,0.18886207,0.051242866,0.022113321
Accel,2019/01/07,17,49,36.3030,9.643845,0.21068975,2.0685902
Gyro,2019/01/07,17,49,36.3050,0.03244567,0.008918633,0.0038920841
Accel,2019/01/07,17,49,36.3070,9.691729,0.2681506,2.0494366
Gyro,2019/01/07,17,49,36.3100,0.031206487,0.008779006,0.0038048178
Accel,2019/01/07,17,49,36.3110,9.710882,0.35434186,2.0111294
Gyro,2019/01/07,17,49,36.3120,0.031084314,0.008744099,0.003874631
Accel,2019/01/07,17,49,36.3140,9.682152,0.37349546,2.030283
Gyro,2019/01/07,17,49,36.3160,0.030962141,0.008831366,0.003926991
Accel,2019/01/07,17,49,36.3180,9.672575,0.36391866,2.0111294
Gyro,2019/01/07,17,49,36.3200,0.028640853,0.008970993,0.0034906585
Accel,2019/01/07,17,49,36.3210,9.672575,0.37349546,1.934515
Gyro,2019/01/07,17,49,36.3220,0.027279496,0.009337512,0.0032986724
Accel,2019/01/07,17,49,36.3230,9.653421,0.40222588,1.8674773
Gyro,2019/01/07,17,49,36.3240,0.029391345,0.009878564,0.0037699111
Accel,2019/01/07,17,49,36.3250,9.691729,0.41180268,1.8387469
Gyro,2019/01/07,17,49,36.3260,0.028483773,0.010070549,0.0035430184
Accel,2019/01/07,17,49,36.3270,9.739613,0.37349546,1.8674773
Gyro,2019/01/07,17,49,36.3280,0.028658306,0.009930924,0.0035430184
Accel,2019/01/07,17,49,36.3280,9.730036,0.36391866,1.9440918
Gyro,2019/01/07,17,49,36.3300,0.028291788,0.009669124,0.0030892328
Accel,2019/01/07,17,49,36.3300,9.749189,0.33518824,2.078167
Gyro,2019/01/07,17,49,36.3320,0.028239427,0.009337512,0.0024260078
Accel,2019/01/07,17,49,36.3320,9.797073,0.25857377,2.2218192
Gyro,2019/01/07,17,49,36.3330,0.028448867,0.009110618,0.0019547688
Accel,2019/01/07,17,49,36.3340,9.787497,0.2873042,2.3080103
Gyro,2019/01/07,17,49,36.3360,0.028379053,0.0090233525,0.0016406095
Accel,2019/01/07,17,49,36.3360,9.758766,0.2777274,2.2984335
Gyro,2019/01/07,17,49,36.3370,0.16571902,0.046146505,0.011222467
Accel,2019/01/07,17,49,36.3380,9.701305,0.2777274,2.183512
Gyro,2019/01/07,17,49,36.3400,0.16877334,0.042324234,0.011676253
Accel,2019/01/07,17,49,36.3410,9.634268,0.2777274,2.087744
Gyro,2019/01/07,17,49,36.3420,0.16608553,0.040491637,0.012426744
Accel,2019/01/07,17,49,36.3430,9.653421,0.21068975,2.0590134
Gyro,2019/01/07,17,49,36.3439,0.15948819,0.041992623,0.014870205
Accel,2019/01/07,17,49,36.3449,9.662998,0.2777274,1.9728222
Gyro,2019/01/07,17,49,36.3459,0.14297737,0.044087015,0.0146084055
Accel,2019/01/07,17,49,36.3469,9.643845,0.36391866,1.8674773
Gyro,2019/01/07,17,49,36.3479,0.12636183,0.04139921,0.012845623
Accel,2019/01/07,17,49,36.3489,9.691729,0.33518824,1.934515
Gyro,2019/01/07,17,49,36.3500,0.11222467,0.035046212,0.010873402
Accel,2019/01/07,17,49,36.3510,9.749189,0.21068975,2.0398598
Gyro,2019/01/07,17,49,36.3520,0.09819222,0.029373892,0.009075712
Accel,2019/01/07,17,49,36.3530,9.730036,0.18195933,2.0973208
Gyro,2019/01/07,17,49,36.3540,0.0782082,0.025429446,0.006073746
Accel,2019/01/07,17,49,36.3550,9.701305,0.20111294,2.0398598
Gyro,2019/01/07,17,49,36.3560,0.06794567,0.022549653,0.006038839
Accel,2019/01/07,17,49,36.3570,9.662998,0.21068975,2.0494366
Gyro,2019/01/07,17,49,36.3590,0.06888814,0.020961404,0.009826204
Accel,2019/01/07,17,49,36.3600,9.739613,0.16280572,2.2026656
Gyro,2019/01/07,17,49,36.3620,0.012531464,0.0035953782,0.002513274
Accel,2019/01/07,17,49,36.3630,9.730036,0.15322891,2.1452048
Gyro,2019/01/07,17,49,36.3650,0.012304571,0.0032637657,0.0030717794
Accel,2019/01/07,17,49,36.3660,9.509769,0.19153613,1.9153614
Gyro,2019/01/07,17,49,36.3670,0.01155408,0.0025481808,0.0033859387
Accel,2019/01/07,17,49,36.3700,9.500193,0.1436521,1.934515
Gyro,2019/01/07,17,49,36.3710,0.011466813,0.0021118484,0.004171337
Accel,2019/01/07,17,49,36.3720,9.615114,0.17238252,2.0590134
Gyro,2019/01/07,17,49,36.3730,0.011763519,0.0021816615,0.0049741883
Accel,2019/01/07,17,49,36.3740,9.825804,0.1436521,2.183512
Gyro,2019/01/07,17,49,36.3760,0.012182398,0.002391101,0.005550147
Accel,2019/01/07,17,49,36.3770,9.998186,0.16280572,2.078167
Gyro,2019/01/07,17,49,36.3780,0.015411257,0.0024783674,0.0064228117
Accel,2019/01/07,17,49,36.3790,9.940725,0.2777274,1.8674773
Gyro,2019/01/07,17,49,36.3800,0.109851025,0.012967796,0.03947935
Accel,2019/01/07,17,49,36.3810,9.80665,0.25857377,1.8387469
Gyro,2019/01/07,17,49,36.3810,0.12229522,0.012095132,0.040160026
Accel,2019/01/07,17,49,36.3820,9.730036,0.23942018,1.8962077
Gyro,2019/01/07,17,49,36.3830,0.12627457,0.010524335,0.03965388
Accel,2019/01/07,17,49,36.3830,9.653421,0.2777274,1.9536686
Gyro,2019/01/07,17,49,36.3840,0.13363986,0.008761553,0.040561453
Accel,2019/01/07,17,49,36.3850,9.586384,0.33518824,2.0398598
Gyro,2019/01/07,17,49,36.3860,0.14866714,0.0073303827,0.043179445
Accel,2019/01/07,17,49,36.3860,9.595961,0.35434186,2.1068976
Gyro,2019/01/07,17,49,36.3870,0.16215853,0.006318092,0.045291293
Accel,2019/01/07,17,49,36.3880,9.672575,0.33518824,2.2026656
Gyro,2019/01/07,17,49,36.3890,0.16760397,0.006492625,0.045954518
Accel,2019/01/07,17,49,36.3890,9.720459,0.2777274,2.2888567
Gyro,2019/01/07,17,49,36.3900,0.15570082,0.0073129297,0.043807764
Accel,2019/01/07,17,49,36.3910,9.682152,0.29688102,2.2409728
Gyro,2019/01/07,17,49,36.3920,0.15772541,0.007696902,0.045308746
Accel,2019/01/07,17,49,36.3920,9.643845,0.31603462,2.1643584
Gyro,2019/01/07,17,49,36.3930,0.1412495,0.010053096,0.04300491
Accel,2019/01/07,17,49,36.3930,9.672575,0.2777274,2.183512
Gyro,2019/01/07,17,49,36.3940,0.12815952,0.017784905,0.04166101
Accel,2019/01/07,17,49,36.3950,9.691729,0.2873042,2.1739352
Gyro,2019/01/07,17,49,36.3960,0.113481306,0.028221974,0.039566614
Accel,2019/01/07,17,49,36.3960,9.720459,0.2681506,2.1643584
Gyro,2019/01/07,17,49,36.3970,0.10725048,0.03546509,0.03832743
Accel,2019/01/07,17,49,36.3980,9.758766,0.21068975,2.1643584
Gyro,2019/01/07,17,49,36.3990,0.09929178,0.03478441,0.037088245
Accel,2019/01/07,17,49,36.4000,9.77792,0.19153613,2.135628
Gyro,2019/01/07,17,49,36.4000,0.08784242,0.029391345,0.035133477
Accel,2019/01/07,17,49,36.4010,9.768343,0.19153613,2.1452048
Gyro,2019/01/07,17,49,36.4020,0.07789405,0.025272368,0.03396411
Accel,2019/01/07,17,49,36.4030,9.710882,0.24899697,2.1930888
Gyro,2019/01/07,17,49,36.4030,0.013281955,0.004537856,0.006318092
Accel,2019/01/07,17,49,36.4040,9.672575,0.24899697,2.1452048
Gyro,2019/01/07,17,49,36.4050,0.014172073,0.0047298423,0.0066147977
Accel,2019/01/07,17,49,36.4050,9.624691,0.20111294,2.0685902
Gyro,2019/01/07,17,49,36.4060,0.017034413,0.005078908,0.007504916
Accel,2019/01/07,17,49,36.4069,9.595961,0.24899697,2.0590134
Gyro,2019/01/07,17,49,36.4079,0.02104867,0.00572468,0.008831366
Accel,2019/01/07,17,49,36.4079,9.605537,0.2681506,2.1068976
Gyro,2019/01/07,17,49,36.4089,0.024574235,0.006492625,0.010000736
Accel,2019/01/07,17,49,36.4100,9.691729,0.22984336,2.0973208
Gyro,2019/01/07,17,49,36.4110,0.026494099,0.0071383966,0.010489428
Accel,2019/01/07,17,49,36.4120,9.739613,0.33518824,1.9919758
Gyro,2019/01/07,17,49,36.4120,0.024364796,0.0072431164,0.009704031
Accel,2019/01/07,17,49,36.4130,9.749189,0.30645782,1.982399
Gyro,2019/01/07,17,49,36.4140,0.023492131,0.0070685833,0.009267698
Accel,2019/01/07,17,49,36.4140,9.749189,0.24899697,2.0685902
Gyro,2019/01/07,17,49,36.4160,0.021799162,0.0069115036,0.008761553
Accel,2019/01/07,17,49,36.4170,9.720459,0.24899697,2.1260512
Gyro,2019/01/07,17,49,36.4170,0.020996312,0.006632251,0.00816814
Accel,2019/01/07,17,49,36.4180,9.653421,0.25857377,2.135628
Gyro,2019/01/07,17,49,36.4190,0.020402899,0.006440265,0.00726057
Accel,2019/01/07,17,49,36.4200,9.653421,0.2777274,2.1452048
Gyro,2019/01/07,17,49,36.4210,0.017680185,0.006510078,0.005742133
Accel,2019/01/07,17,49,36.4210,9.634268,0.29688102,2.1452048
Gyro,2019/01/07,17,49,36.4220,0.015725417,0.0067718774,0.00418879
Accel,2019/01/07,17,49,36.4230,9.624691,0.22026655,2.2122424
Gyro,2019/01/07,17,49,36.4240,0.0146084055,0.007173303,0.0032114058
Accel,2019/01/07,17,49,36.4240,9.634268,0.20111294,2.1930888
Gyro,2019/01/07,17,49,36.4250,0.014835299,0.007574729,0.0027925267
Accel,2019/01/07,17,49,36.4260,9.643845,0.24899697,2.1452048
Gyro,2019/01/07,17,49,36.4260,0.014241886,0.008098328,0.0021991148
Accel,2019/01/07,17,49,36.4270,9.672575,0.2681506,2.1739352
Gyro,2019/01/07,17,49,36.4280,0.012967796,0.009197885,0.0017976891
Accel,2019/01/07,17,49,36.4280,9.730036,0.22026655,2.2122424
Gyro,2019/01/07,17,49,36.4290,0.01293289,0.011117747,0.0018151425
Accel,2019/01/07,17,49,36.4300,9.787497,0.19153613,2.27928
Gyro,2019/01/07,17,49,36.4300,0.011170107,0.013543755,0.0015184365
Accel,2019/01/07,17,49,36.4310,9.80665,0.22026655,2.2984335
Gyro,2019/01/07,17,49,36.4320,0.010855948,0.015760323,0.001553343
Accel,2019/01/07,17,49,36.4320,9.787497,0.24899697,2.2505496
Gyro,2019/01/07,17,49,36.4330,0.011082841,0.017243853,0.0016929694
Accel,2019/01/07,17,49,36.4340,9.758766,0.2777274,2.2122424
Gyro,2019/01/07,17,49,36.4350,0.011693706,0.01792453,0.0019024089
Accel,2019/01/07,17,49,36.4350,9.749189,0.35434186,2.1643584
Gyro,2019/01/07,17,49,36.4360,0.011571533,0.017697638,0.0020594886
Accel,2019/01/07,17,49,36.4370,9.749189,0.40222588,2.1260512
Gyro,2019/01/07,17,49,36.4380,0.011868238,0.01701696,0.0021816615
Accel,2019/01/07,17,49,36.4390,9.797073,0.33518824,2.2122424
Gyro,2019/01/07,17,49,36.4400,0.01160644,0.016388642,0.0021293017
Accel,2019/01/07,17,49,36.4400,9.854534,0.30645782,2.2601264
Gyro,2019/01/07,17,49,36.4410,0.0113620935,0.015917404,0.0021118484
Accel,2019/01/07,17,49,36.4420,9.80665,0.33518824,2.2218192
Gyro,2019/01/07,17,49,36.4430,0.011327187,0.015428711,0.002094395
Accel,2019/01/07,17,49,36.4440,9.758766,0.35434186,2.2122424
Gyro,2019/01/07,17,49,36.4440,0.013386675,0.015009832,0.0024958209
Accel,2019/01/07,17,49,36.4450,9.739613,0.31603462,2.1547816
Gyro,2019/01/07,17,49,36.4460,0.014119714,0.014643312,0.002635447
Accel,2019/01/07,17,49,36.4460,9.682152,0.2777274,2.1164744
Gyro,2019/01/07,17,49,36.4470,0.016632987,0.014433873,0.003036873
Accel,2019/01/07,17,49,36.4480,9.701305,0.21068975,2.1643584
Gyro,2019/01/07,17,49,36.4490,0.017819813,0.01425934,0.0029496064
Accel,2019/01/07,17,49,36.4500,9.739613,0.17238252,2.135628
Gyro,2019/01/07,17,49,36.4500,0.018570304,0.014084807,0.00286234
Accel,2019/01/07,17,49,36.4510,9.691729,0.23942018,2.0111294
Gyro,2019/01/07,17,49,36.4520,0.020367993,0.013823007,0.0031241393
Accel,2019/01/07,17,49,36.4530,9.739613,0.23942018,2.1260512
Gyro,2019/01/07,17,49,36.4540,0.01844813,0.013473942,0.0026703537
Accel,2019/01/07,17,49,36.4540,9.739613,0.24899697,2.1547816
Gyro,2019/01/07,17,49,36.4550,0.017086774,0.013124876,0.0022165682
Accel,2019/01/07,17,49,36.4560,9.662998,0.33518824,2.0494366
Gyro,2019/01/07,17,49,36.4570,0.01654572,0.0127583565,0.0017802358
Accel,2019/01/07,17,49,36.4570,9.643845,0.30645782,2.0685902
Gyro,2019/01/07,17,49,36.4580,0.015795229,0.012339477,0.0013613568
Accel,2019/01/07,17,49,36.4590,9.662998,0.21068975,2.1260512
Gyro,2019/01/07,17,49,36.4610,0.013124876,0.011920598,7.330383E-4
Accel,2019/01/07,17,49,36.4620,9.710882,0.21068975,2.1452048
Gyro,2019/01/07,17,49,36.4640,0.0127409035,0.011798426,8.2030473E-4
Accel,2019/01/07,17,49,36.4650,9.749189,0.25857377,2.1643584
Gyro,2019/01/07,17,49,36.4670,0.012601277,0.011798426,9.250245E-4
Accel,2019/01/07,17,49,36.4670,9.758766,0.34476504,2.1643584
Gyro,2019/01/07,17,49,36.4680,0.014486233,0.011676253,0.0013788101
Accel,2019/01/07,17,49,36.4710,9.758766,0.34476504,2.1739352
Gyro,2019/01/07,17,49,36.4720,0.014922565,0.011955505,0.0014835298
Accel,2019/01/07,17,49,36.4720,9.758766,0.34476504,2.1930888
Gyro,2019/01/07,17,49,36.4730,0.015603243,0.012391837,0.0016057029
Accel,2019/01/07,17,49,36.4740,9.701305,0.4213795,2.1164744
Gyro,2019/01/07,17,49,36.4750,0.014800392,0.012566371,0.0012915436
Accel,2019/01/07,17,49,36.4760,9.672575,0.45010993,2.0973208
Gyro,2019/01/07,17,49,36.4760,0.014433873,0.012426744,8.3775807E-4
Accel,2019/01/07,17,49,36.4770,9.691729,0.4213795,2.1452048
Gyro,2019/01/07,17,49,36.4780,0.013351769,0.011972958,-1.0471976E-4
Accel,2019/01/07,17,49,36.4780,9.730036,0.39264908,2.1930888
Gyro,2019/01/07,17,49,36.4790,0.012461651,0.011623893,-0.0016929694
Accel,2019/01/07,17,49,36.4800,9.797073,0.4309563,2.1547816
Gyro,2019/01/07,17,49,36.4810,0.011397,0.011257374,-0.003577925
Accel,2019/01/07,17,49,36.4810,9.758766,0.5267244,2.0494366
Gyro,2019/01/07,17,49,36.4820,0.008691739,0.010681415,-0.006038839
Accel,2019/01/07,17,49,36.4830,9.701305,0.545878,2.030283
Gyro,2019/01/07,17,49,36.4830,0.006981317,0.010210176,-0.0084823
Accel,2019/01/07,17,49,36.4840,9.701305,0.50757074,2.030283
Gyro,2019/01/07,17,49,36.4850,0.0061959187,0.009738937,-0.010611602
Accel,2019/01/07,17,49,36.4850,9.682152,0.47884035,2.0398598
Gyro,2019/01/07,17,49,36.4860,0.0063529983,0.008656833,-0.012077678
Accel,2019/01/07,17,49,36.4870,9.710882,0.48841715,2.1260512
Gyro,2019/01/07,17,49,36.4870,0.004956735,0.0071907565,-0.013578662
Accel,2019/01/07,17,49,36.4880,9.77792,0.41180268,2.2505496
Gyro,2019/01/07,17,49,36.4890,4.0142573E-4,0.0059166662,-0.015289084
Accel,2019/01/07,17,49,36.4900,9.825804,0.39264908,2.327164
Gyro,2019/01/07,17,49,36.4900,-0.0022340214,0.0054628807,-0.016074482
Accel,2019/01/07,17,49,36.4910,9.758766,0.47884035,2.27928
Gyro,2019/01/07,17,49,36.4920,-0.0031939526,0.0055326936,-0.016510814
Accel,2019/01/07,17,49,36.4930,9.701305,0.48841715,2.2218192
Gyro,2019/01/07,17,49,36.4930,-0.0022514747,0.005602507,-0.016720254
Accel,2019/01/07,17,49,36.4940,9.672575,0.45968673,2.2218192
Gyro,2019/01/07,17,49,36.4950,-0.001256637,0.005602507,-0.017034413
Accel,2019/01/07,17,49,36.4950,9.624691,0.45968673,2.2122424
Gyro,2019/01/07,17,49,36.4960,-4.1887903E-4,0.0056723203,-0.01733112
Accel,2019/01/07,17,49,36.4970,9.643845,0.46926352,2.1547816
Gyro,2019/01/07,17,49,36.4980,-6.981317E-5,0.0056897732,-0.017662732
Accel,2019/01/07,17,49,36.4980,9.710882,0.4213795,2.1643584
Gyro,2019/01/07,17,49,36.5000,1.7453292E-5,0.00572468,-0.017976891
Accel,2019/01/07,17,49,36.5010,9.595961,0.40222588,2.030283
Gyro,2019/01/07,17,49,36.5020,0.0011693706,0.005794493,-0.018151425
Accel,2019/01/07,17,49,36.5020,9.423578,0.29688102,1.8962077
Gyro,2019/01/07,17,49,36.5030,0.0025830872,0.0059515727,-0.018081611
Accel,2019/01/07,17,49,36.5040,9.346964,0.16280572,1.8770541
Gyro,2019/01/07,17,49,36.5050,0.020559978,0.029670598,-0.09121091
Accel,2019/01/07,17,49,36.5050,9.3661175,0.076614454,1.9440918
Gyro,2019/01/07,17,49,36.5060,0.01982694,0.024417156,-0.081140354
Accel,2019/01/07,17,49,36.5070,9.461885,0.019153614,1.9153614
Gyro,2019/01/07,17,49,36.5070,0.020996312,0.017243853,-0.07072074
Accel,2019/01/07,17,49,36.5080,9.5385,0.038307227,1.9057846
