sensor,date,hour,min,sec,x,y,z
Gyro,2019/01/16,11,39,07.7610,1.1874696,-0.16219345,0.30471703
Accel,2019/01/16,11,39,07.7710,9.56723,0.36391866,1.3599066
Gyro,2019/01/16,11,39,07.7730,1.2263731,-0.14905111,0.31241393
Accel,2019/01/16,11,39,07.7790,9.634268,0.5650316,1.2449849
Gyro,2019/01/16,11,39,07.7810,1.2755389,-0.12758356,0.32449162
Accel,2019/01/16,11,39,07.7900,9.672575,0.60333884,1.0821792
Gyro,2019/01/16,11,39,07.7920,1.3110564,-0.109606676,0.3344051
Accel,2019/01/16,11,39,07.7990,9.682152,0.60333884,0.94810385
Gyro,2019/01/16,11,39,07.8010,1.3530141,-0.0967436,0.34382987
Accel,2019/01/16,11,39,07.8100,9.576807,0.62249243,0.8523358
Gyro,2019/01/16,11,39,07.8120,1.4041173,-0.09023352,0.35348153
Accel,2019/01/16,11,39,07.8200,9.624691,0.49799395,0.7374141
Gyro,2019/01/16,11,39,07.8210,1.4410485,-0.091909036,0.3615275
Accel,2019/01/16,11,39,07.8300,9.931149,0.21068975,0.7565677
Gyro,2019/01/16,11,39,07.8320,1.4625161,-0.09951867,0.3713188
Accel,2019/01/16,11,39,07.8400,10.247183,0.1436521,0.49799395
Gyro,2019/01/16,11,39,07.8410,1.4880328,-0.11126474,0.3821922
Accel,2019/01/16,11,39,07.8490,10.342952,0.23942018,0.1436521
Gyro,2019/01/16,11,39,07.8510,1.4881027,-0.1298874,0.38313466
Accel,2019/01/16,11,39,07.8600,10.409989,0.16280572,0.16280572
Gyro,2019/01/16,11,39,07.8620,1.4888706,-0.15104079,0.3809879
Accel,2019/01/16,11,39,07.8700,10.620679,0.02873042,0.4405331
Gyro,2019/01/16,11,39,07.8710,1.486811,-0.16503833,0.37884116
Accel,2019/01/16,11,39,07.8800,10.802638,-0.05746084,0.7661445
Gyro,2019/01/16,11,39,07.8830,1.4949443,-0.1669582,0.37873644
Accel,2019/01/16,11,39,07.8920,10.91756,-0.20111294,1.1013328
Gyro,2019/01/16,11,39,07.8930,1.5058352,-0.15865043,0.37966147
Accel,2019/01/16,11,39,07.8990,11.051635,-0.45010993,1.4748282
Gyro,2019/01/16,11,39,07.9010,1.5186285,-0.14915584,0.38124973
Accel,2019/01/16,11,39,07.9090,10.840945,-0.7469909,1.1204864
Gyro,2019/01/16,11,39,07.9110,1.5212464,-0.15182619,0.38250637
Accel,2019/01/16,11,39,07.9190,10.457873,-0.91937345,1.0151415
Gyro,2019/01/16,11,39,07.9210,1.5083834,-0.1640435,0.3819304
Accel,2019/01/16,11,39,07.9300,10.036493,-1.1109096,1.1779473
Gyro,2019/01/16,11,39,07.9320,1.500669,-0.18102555,0.38158134
Accel,2019/01/16,11,39,07.9410,9.77792,-1.1492168,1.2545617
Gyro,2019/01/16,11,39,07.9430,1.4811912,-0.19884536,0.37747982
Accel,2019/01/16,11,39,07.9500,9.615114,-1.0630256,1.3503298
Gyro,2019/01/16,11,39,07.9510,1.4648025,-0.2122844,0.3690673
Accel,2019/01/16,11,39,07.9600,9.634268,-0.9959879,1.5227122
Gyro,2019/01/16,11,39,07.9620,1.4502465,-0.2184105,0.357042
Accel,2019/01/16,11,39,07.9690,9.691729,-0.8714894,1.4652514
Gyro,2019/01/16,11,39,07.9710,1.4418689,-0.21884683,0.3455403
Accel,2019/01/16,11,39,07.9800,9.730036,-0.7565677,1.043872
Gyro,2019/01/16,11,39,07.9810,1.4258642,-0.22273892,0.33491123
Accel,2019/01/16,11,39,07.9890,9.797073,-0.7182605,0.7757214
Gyro,2019/01/16,11,39,07.9930,1.4102435,-0.22792254,0.32754594
Accel,2019/01/16,11,39,07.9990,9.816227,-0.7374141,0.4309563
Gyro,2019/01/16,11,39,08.0010,1.3931392,-0.2348166,0.32450905
Accel,2019/01/16,11,39,08.0090,9.730036,-0.79487497,-0.047884032
Gyro,2019/01/16,11,39,08.0110,1.3729109,-0.2488665,0.3244218
Accel,2019/01/16,11,39,08.0200,9.672575,-0.79487497,-0.35434186
Gyro,2019/01/16,11,39,08.0220,1.3585643,-0.26614526,0.32501522
Accel,2019/01/16,11,39,08.0300,9.624691,-0.6512229,-0.5554548
Gyro,2019/01/16,11,39,08.0320,1.323518,-0.2835811,0.3199363
Accel,2019/01/16,11,39,08.0390,9.615114,-0.62249243,-0.20111294
Gyro,2019/01/16,11,39,08.0440,1.3018062,-0.29297096,0.31360075
Accel,2019/01/16,11,39,08.0490,9.720459,-0.6991069,0.095768064
Gyro,2019/01/16,11,39,08.0509,1.3037086,-0.29820696,0.30895817
Accel,2019/01/16,11,39,08.0600,9.730036,-0.61291564,0.02873042
Gyro,2019/01/16,11,39,08.0620,1.2911073,-0.30534536,0.30176744
Accel,2019/01/16,11,39,08.0690,9.749189,-0.5363012,0.06703765
Gyro,2019/01/16,11,39,08.0709,1.273462,-0.31319934,0.2940356
Accel,2019/01/16,11,39,08.0800,9.787497,-0.48841715,-0.17238252
Gyro,2019/01/16,11,39,08.0810,1.2492893,-0.32829642,0.2865307
Accel,2019/01/16,11,39,08.0890,9.758766,-0.48841715,-0.45010993
Gyro,2019/01/16,11,39,08.0910,1.2085532,-0.3510206,0.28071874
Accel,2019/01/16,11,39,08.1000,9.720459,-0.5267244,-0.58418524
Gyro,2019/01/16,11,39,08.1019,1.1698767,-0.37508872,0.2804046
Accel,2019/01/16,11,39,08.1090,9.682152,-0.58418524,-0.62249243
Gyro,2019/01/16,11,39,08.1160,1.1304148,-0.39498547,0.28539625
Accel,2019/01/16,11,39,08.1190,9.672575,-0.6607997,-0.6991069
Gyro,2019/01/16,11,39,08.1210,1.0691538,-0.4106236,0.29347712
Accel,2019/01/16,11,39,08.1300,9.634268,-0.60333884,-0.61291564
Gyro,2019/01/16,11,39,08.1310,1.0123433,-0.42074654,0.30382693
Accel,2019/01/16,11,39,08.1390,9.643845,-0.50757074,-0.33518824
Gyro,2019/01/16,11,39,08.1409,0.972288,-0.42065924,0.31318188
Accel,2019/01/16,11,39,08.1490,9.701305,-0.50757074,-0.11492168
Gyro,2019/01/16,11,39,08.1510,0.9472076,-0.41341615,0.31674236
Accel,2019/01/16,11,39,08.1590,9.77792,-0.49799395,-0.095768064
Gyro,2019/01/16,11,39,08.1630,0.93223274,-0.39913934,0.31559044
Accel,2019/01/16,11,39,08.1690,9.576807,-0.095768064,-0.35434186
Gyro,2019/01/16,11,39,08.1710,0.92471033,-0.38131952,0.30574676
Accel,2019/01/16,11,39,08.1800,9.442732,-0.05746084,-0.4405331
Gyro,2019/01/16,11,39,08.1820,0.91212654,-0.36379644,0.28972465
Accel,2019/01/16,11,39,08.1890,9.528923,-0.15322891,-0.5554548
Gyro,2019/01/16,11,39,08.1910,0.89675015,-0.35309756,0.27181756
Accel,2019/01/16,11,39,08.1990,9.682152,-0.2681506,-0.5554548
Gyro,2019/01/16,11,39,08.2010,0.8748812,-0.35051447,0.25439918
Accel,2019/01/16,11,39,08.2090,9.739613,-0.36391866,-0.34476504
Gyro,2019/01/16,11,39,08.2140,0.84899795,-0.35417965,0.2374695
Accel,2019/01/16,11,39,08.2190,9.758766,-0.36391866,-0.2681506
Gyro,2019/01/16,11,39,08.2210,0.8116479,-0.36573374,0.21849777
Accel,2019/01/16,11,39,08.2300,9.710882,-0.34476504,-0.38307226
Gyro,2019/01/16,11,39,08.2320,0.7843684,-0.3791204,0.19804251
Accel,2019/01/16,11,39,08.2390,9.701305,-0.30645782,-0.41180268
Gyro,2019/01/16,11,39,08.2410,0.76611227,-0.39311796,0.17784905
Accel,2019/01/16,11,39,08.2500,9.80665,-0.31603462,-0.24899697
Gyro,2019/01/16,11,39,08.2520,0.73741907,-0.4068537,0.16032594
Accel,2019/01/16,11,39,08.2590,9.873688,-0.2873042,-0.22026655
Gyro,2019/01/16,11,39,08.2610,0.714852,-0.42097342,0.13662437
Accel,2019/01/16,11,39,08.2690,9.825804,-0.17238252,-0.4309563
Gyro,2019/01/16,11,39,08.2710,0.69886476,-0.43886304,0.1041438
Accel,2019/01/16,11,39,08.2819,9.787497,-0.076614454,-0.4213795
Gyro,2019/01/16,11,39,08.2839,0.67970103,-0.45851544,0.062849306
Accel,2019/01/16,11,39,08.2890,9.77792,0.038307227,-0.45010993
Gyro,2019/01/16,11,39,08.2910,0.66067696,-0.4765796,0.016441
Accel,2019/01/16,11,39,08.3000,9.873688,0.08619126,-0.61291564
Gyro,2019/01/16,11,39,08.3010,0.6530498,-0.487453,-0.029024825
Accel,2019/01/16,11,39,08.3100,10.132261,0.08619126,-0.51714754
Gyro,2019/01/16,11,39,08.3110,0.66346943,-0.48776716,-0.06857399
Accel,2019/01/16,11,39,08.3200,10.342952,0.10534488,-0.23942018
Gyro,2019/01/16,11,39,08.3220,0.68078315,-0.47169268,-0.101054564
Accel,2019/01/16,11,39,08.3300,10.477027,0.095768064,-0.06703765
Gyro,2019/01/16,11,39,08.3310,0.6841342,-0.43811256,-0.12685053
Accel,2019/01/16,11,39,08.3400,10.6398325,0.019153614,-0.095768064
Gyro,2019/01/16,11,39,08.3420,0.68017226,-0.39666098,-0.14491469
Accel,2019/01/16,11,39,08.3510,10.6398325,-0.038307227,-0.21068975
Gyro,2019/01/16,11,39,08.3520,0.6847625,-0.3547207,-0.15507251
Accel,2019/01/16,11,39,08.3610,10.553641,-0.038307227,-0.33518824
Gyro,2019/01/16,11,39,08.3620,0.680818,-0.31916836,-0.16104153
Accel,2019/01/16,11,39,08.3710,10.572795,-0.019153614,-0.2777274
Gyro,2019/01/16,11,39,08.3720,0.67263246,-0.2896374,-0.16653931
Accel,2019/01/16,11,39,08.3790,10.6398325,0.08619126,-0.25857377
Gyro,2019/01/16,11,39,08.3810,0.6729466,-0.26382396,-0.17203711
Accel,2019/01/16,11,39,08.3900,10.658986,0.17238252,-0.34476504
Gyro,2019/01/16,11,39,08.3910,0.6612529,-0.2409078,-0.17702875
Accel,2019/01/16,11,39,08.4000,10.745177,0.21068975,-0.36391866
Gyro,2019/01/16,11,39,08.4020,0.64217645,-0.21980676,-0.1813048
Accel,2019/01/16,11,39,08.4089,10.783484,0.34476504,-0.39264908
Gyro,2019/01/16,11,39,08.4110,0.630186,-0.20024163,-0.18753563
Accel,2019/01/16,11,39,08.4200,10.611102,0.40222588,-0.4405331
Gyro,2019/01/16,11,39,08.4220,0.6255958,-0.1821251,-0.1971873
Accel,2019/01/16,11,39,08.4300,10.5919485,0.19153613,-0.2681506
Gyro,2019/01/16,11,39,08.4310,0.635614,-0.16421802,-0.20717058
Accel,2019/01/16,11,39,08.4400,10.7356,-0.2873042,0.40222588
Gyro,2019/01/16,11,39,08.4420,0.61974895,-0.1436406,-0.20851448
Accel,2019/01/16,11,39,08.4500,10.821792,-0.47884035,0.24899697
Gyro,2019/01/16,11,39,08.4560,0.5934294,-0.12662363,-0.20073032
Accel,2019/01/16,11,39,08.4600,10.888829,-0.6703765,-0.009576807
Gyro,2019/01/16,11,39,08.4610,0.5603903,-0.10962413,-0.1849351
Accel,2019/01/16,11,39,08.4700,11.042058,-0.94810385,-0.32561144
Gyro,2019/01/16,11,39,08.4710,0.52565825,-0.089936815,-0.16371189
Accel,2019/01/16,11,39,08.4790,11.089942,-0.9576807,-0.5650316
Gyro,2019/01/16,11,39,08.4810,0.47970375,-0.07295476,-0.14201744
Accel,2019/01/16,11,39,08.4900,11.022904,-0.6703765,-0.61291564
Gyro,2019/01/16,11,39,08.4910,0.44376743,-0.060196407,-0.122853726
Accel,2019/01/16,11,39,08.4990,10.850522,-0.16280572,-0.2681506
Gyro,2019/01/16,11,39,08.5030,0.42470843,-0.047891833,-0.10983357
Accel,2019/01/16,11,39,08.5090,10.524911,0.31603462,0.49799395
Gyro,2019/01/16,11,39,08.5110,0.4141841,-0.026354471,-0.09937905
Accel,2019/01/16,11,39,08.5200,10.362105,0.38307226,1.6759412
Gyro,2019/01/16,11,39,08.5210,0.42573816,0.015917404,-0.09086184
Accel,2019/01/16,11,39,08.5290,10.295067,0.11492168,2.5570073
Gyro,2019/01/16,11,39,08.5320,0.4593881,0.07785914,-0.084404126
Accel,2019/01/16,11,39,08.5400,9.969456,-0.15322891,2.3558946
Gyro,2019/01/16,11,39,08.5410,0.4852888,0.14426892,-0.077998765
Accel,2019/01/16,11,39,08.5500,9.768343,-0.45968673,1.6759412
Gyro,2019/01/16,11,39,08.5550,0.49686033,0.20334831,-0.07070329
Accel,2019/01/16,11,39,08.5600,9.844957,-0.79487497,0.89064306
Gyro,2019/01/16,11,39,08.5610,0.4965636,0.24474752,-0.06283186
Accel,2019/01/16,11,39,08.5709,9.9790325,-0.842759,0.19153613
Gyro,2019/01/16,11,39,08.5729,0.47390926,0.25792477,-0.055588737
Accel,2019/01/16,11,39,08.5800,10.189722,-0.7182605,-0.19153613
Gyro,2019/01/16,11,39,08.5810,0.4361578,0.24600416,-0.048415434
Accel,2019/01/16,11,39,08.5900,10.247183,-0.46926352,-0.22026655
Gyro,2019/01/16,11,39,08.5910,0.39943606,0.2292839,-0.03981096
Accel,2019/01/16,11,39,08.5990,10.46745,-0.38307226,-0.047884032
Gyro,2019/01/16,11,39,08.6010,0.36779323,0.21502456,-0.02867576
Accel,2019/01/16,11,39,08.6100,10.793061,-0.48841715,0.18195933
Gyro,2019/01/16,11,39,08.6110,0.33875096,0.2061583,-0.013910274
Accel,2019/01/16,11,39,08.6210,10.91756,-0.5650316,0.59376204
Gyro,2019/01/16,11,39,08.6220,0.3052581,0.20769417,0.0048171086
Accel,2019/01/16,11,39,08.6290,10.898406,-0.5554548,0.6607997
Gyro,2019/01/16,11,39,08.6310,0.25357887,0.21237166,0.025429446
Accel,2019/01/16,11,39,08.6390,10.6877165,-0.49799395,0.545878
Gyro,2019/01/16,11,39,08.6420,0.19223057,0.21354103,0.04522148
Accel,2019/01/16,11,39,08.6490,10.419566,-0.5554548,0.7374141
Gyro,2019/01/16,11,39,08.6510,0.14821336,0.21378538,0.06335545
Accel,2019/01/16,11,39,08.6600,10.084377,-0.59376204,0.93852705
Gyro,2019/01/16,11,39,08.6620,0.11758283,0.21930061,0.0768643
Accel,2019/01/16,11,39,08.6690,9.787497,-0.4213795,1.091756
Gyro,2019/01/16,11,39,08.6730,0.092903875,0.23389158,0.08398525
Accel,2019/01/16,11,39,08.6790,9.653421,-0.20111294,1.6759412
Gyro,2019/01/16,11,39,08.6810,0.08943067,0.26410323,0.08543386
Accel,2019/01/16,11,39,08.6889,9.701305,-0.038307227,2.135628
Gyro,2019/01/16,11,39,08.6909,0.079482295,0.30766663,0.082362086
Accel,2019/01/16,11,39,08.6990,9.586384,0.11492168,2.2026656
Gyro,2019/01/16,11,39,08.7010,0.08637635,0.3523296,0.07745771
Accel,2019/01/16,11,39,08.7100,9.452309,0.12449849,1.6280571
Gyro,2019/01/16,11,39,08.7110,0.09440486,0.38362336,0.07285004
Accel,2019/01/16,11,39,08.7190,9.126697,0.076614454,1.1587936
Gyro,2019/01/16,11,39,08.7210,0.103759825,0.39901718,0.06965609
Accel,2019/01/16,11,39,08.7290,8.7053175,-0.08619126,0.92895025
Gyro,2019/01/16,11,39,08.7310,0.09129817,0.40510836,0.0678584
Accel,2019/01/16,11,39,08.7400,8.475474,-0.2777274,0.58418524
Gyro,2019/01/16,11,39,08.7420,0.062220987,0.40254274,0.067125365
Accel,2019/01/16,11,39,08.7490,8.350976,-0.45968673,0.2681506
Gyro,2019/01/16,11,39,08.7510,0.026127579,0.38955748,0.06752679
Accel,2019/01/16,11,39,08.7600,8.389283,-0.6512229,0.545878
Gyro,2019/01/16,11,39,08.7610,0.004886922,0.36812484,0.070092425
Accel,2019/01/16,11,39,08.7690,8.523358,-0.81402856,0.9672575
Gyro,2019/01/16,11,39,08.7720,-0.022026055,0.3511428,0.0742114
Accel,2019/01/16,11,39,08.7800,8.580819,-0.8331822,1.1971009
Gyro,2019/01/16,11,39,08.7810,-0.046286132,0.34178782,0.0789936
Accel,2019/01/16,11,39,08.7920,8.580819,-0.7661445,1.484405
Gyro,2019/01/16,11,39,08.7930,-0.06644469,0.34475487,0.08084365
Accel,2019/01/16,11,39,08.7990,8.590396,-0.7086837,1.5227122
Gyro,2019/01/16,11,39,08.8010,-0.069359384,0.3617893,0.07993608
Accel,2019/01/16,11,39,08.8100,8.571242,-0.545878,1.292869
Gyro,2019/01/16,11,39,08.8120,-0.06258751,0.38826594,0.07747517
Accel,2019/01/16,11,39,08.8189,8.408437,-0.2873042,0.89064306
Gyro,2019/01/16,11,39,08.8210,-0.06159267,0.4108156,0.07497934
Accel,2019/01/16,11,39,08.8300,8.264784,-0.15322891,0.5554548
Gyro,2019/01/16,11,39,08.8310,-0.075450584,0.41254348,0.073722705
Accel,2019/01/16,11,39,08.8390,8.293514,-0.095768064,0.38307226
Gyro,2019/01/16,11,39,08.8430,-0.119258344,0.3814068,0.0718552
Accel,2019/01/16,11,39,08.8490,8.331821,0.0,0.22984336
Gyro,2019/01/16,11,39,08.8510,-0.16402604,0.32649875,0.06853908
Accel,2019/01/16,11,39,08.8600,8.39886,0.076614454,0.047884032
Gyro,2019/01/16,11,39,08.8610,-0.19198622,0.2736327,0.06347763
Accel,2019/01/16,11,39,08.8690,8.542512,0.095768064,0.0
Gyro,2019/01/16,11,39,08.8710,-0.21708405,0.24230406,0.05523967
Accel,2019/01/16,11,39,08.8800,8.781932,0.095768064,0.0
Gyro,2019/01/16,11,39,08.8810,-0.23823744,0.20516345,0.045081854
Accel,2019/01/16,11,39,08.8890,9.126697,0.18195933,-0.10534488
Gyro,2019/01/16,11,39,08.8920,-0.28050932,0.14477506,0.033737216
Accel,2019/01/16,11,39,08.9000,9.279925,0.2681506,-0.05746084
Gyro,2019/01/16,11,39,08.9010,-0.3095167,0.08594001,0.026145032
Accel,2019/01/16,11,39,08.9100,9.452309,0.2681506,0.1436521
Gyro,2019/01/16,11,39,08.9120,-0.30485666,0.05131268,0.009791297
Accel,2019/01/16,11,39,08.9190,9.615114,0.16280572,0.34476504
Gyro,2019/01/16,11,39,08.9210,-0.2928488,0.040788345,-0.019477874
Accel,2019/01/16,11,39,08.9290,9.595961,0.019153614,0.34476504
Gyro,2019/01/16,11,39,08.9310,-0.27022934,0.03827507,-0.053791046
Accel,2019/01/16,11,39,08.9390,9.662998,0.009576807,0.095768064
Gyro,2019/01/16,11,39,08.9410,-0.2472608,0.030019663,-0.085905105
Accel,2019/01/16,11,39,08.9490,9.77792,0.12449849,0.019153614
Gyro,2019/01/16,11,39,08.9520,-0.23026128,0.019093903,-0.113149695
Accel,2019/01/16,11,39,08.9600,9.9790325,0.17238252,-0.12449849
Gyro,2019/01/16,11,39,08.9630,-0.20244074,0.006876597,-0.13267992
Accel,2019/01/16,11,39,08.9700,9.950302,-0.02873042,-0.20111294
Gyro,2019/01/16,11,39,08.9710,-0.19343483,-0.008115781,-0.14501941
Accel,2019/01/16,11,39,08.9800,9.959879,-0.12449849,0.076614454
Gyro,2019/01/16,11,39,08.9830,-0.1869073,-0.026616272,-0.15083136
Accel,2019/01/16,11,39,08.9900,9.998186,-0.22026655,0.545878
Gyro,2019/01/16,11,39,08.9910,-0.18460347,-0.047472954,-0.14837044
Accel,2019/01/16,11,39,08.9990,10.151415,-0.30645782,0.80445176
Gyro,2019/01/16,11,39,09.0010,-0.20106193,-0.07541568,-0.13962634
Accel,2019/01/16,11,39,09.0090,10.295067,-0.35434186,0.8331822
Gyro,2019/01/16,11,39,09.0130,-0.21535617,-0.11419689,-0.12601277
Accel,2019/01/16,11,39,09.0190,10.390836,-0.39264908,0.6895301
Gyro,2019/01/16,11,39,09.0210,-0.24314182,-0.15889478,-0.11173598
Accel,2019/01/16,11,39,09.0300,10.515334,-0.40222588,0.82360536
Gyro,2019/01/16,11,39,09.0320,-0.2480811,-0.1847431,-0.09758136
Accel,2019/01/16,11,39,09.0390,10.697293,-0.4309563,0.8810662
Gyro,2019/01/16,11,39,09.0410,-0.24445081,-0.1881814,-0.08726646
Accel,2019/01/16,11,39,09.0500,10.764331,-0.22026655,0.7661445
Gyro,2019/01/16,11,39,09.0520,-0.24600416,-0.182352,-0.07930776
Accel,2019/01/16,11,39,09.0600,10.850522,-0.019153614,0.7661445
Gyro,2019/01/16,11,39,09.0610,-0.22813198,-0.1696111,-0.06974336
Accel,2019/01/16,11,39,09.0720,10.984597,0.1340753,0.6703765
Gyro,2019/01/16,11,39,09.0730,-0.20299925,-0.15381587,-0.06260496
Accel,2019/01/16,11,39,09.0800,10.955867,0.24899697,0.60333884
Gyro,2019/01/16,11,39,09.0820,-0.1937141,-0.14159857,-0.06117379
Accel,2019/01/16,11,39,09.0890,11.013328,0.08619126,0.48841715
Gyro,2019/01/16,11,39,09.0910,-0.18203785,-0.13444272,-0.061505403
Accel,2019/01/16,11,39,09.1000,11.032481,0.019153614,0.36391866
Gyro,2019/01/16,11,39,09.1010,-0.16561429,-0.1298874,-0.05921902
Accel,2019/01/16,11,39,09.1100,10.927136,-0.019153614,0.33518824
Gyro,2019/01/16,11,39,09.1110,-0.14749777,-0.12760103,-0.059131756
Accel,2019/01/16,11,39,09.1200,10.907983,-0.17238252,0.32561144
Gyro,2019/01/16,11,39,09.1220,-0.10882128,-0.13177235,-0.06735226
Accel,2019/01/16,11,39,09.1330,10.994174,-0.25857377,0.4405331
Gyro,2019/01/16,11,39,09.1340,-0.07023205,-0.14294246,-0.08105309
Accel,2019/01/16,11,39,09.1390,11.33894,-0.38307226,0.59376204
Gyro,2019/01/16,11,39,09.1409,-0.044401176,-0.15657349,-0.09238028
Accel,2019/01/16,11,39,09.1500,11.856087,-0.39264908,0.63206923
Gyro,2019/01/16,11,39,09.1520,-0.022270402,-0.16634732,-0.09637708
Accel,2019/01/16,11,39,09.1600,12.287044,-0.18195933,0.5554548
Gyro,2019/01/16,11,39,09.1610,-0.009843657,-0.16926204,-0.09552187
Accel,2019/01/16,11,39,09.1700,12.593501,0.19153613,0.50757074
Gyro,2019/01/16,11,39,09.1719,3.1415926E-4,-0.164602,-0.0935322
Accel,2019/01/16,11,39,09.1810,12.631808,0.7182605,0.6607997
Gyro,2019/01/16,11,39,09.1820,0.019477874,-0.14856243,-0.09154252
Accel,2019/01/16,11,39,09.1910,12.583924,1.0151415,0.9672575
Gyro,2019/01/16,11,39,09.1920,0.05284857,-0.1348965,-0.096446894
Accel,2019/01/16,11,39,09.2020,12.459426,1.0821792,1.6184803
Gyro,2019/01/16,11,39,09.2030,0.08450884,-0.11599458,-0.100653134
Accel,2019/01/16,11,39,09.2100,12.143391,0.82360536,2.2505496
Gyro,2019/01/16,11,39,09.2110,0.11568042,-0.10602875,-0.103620194
Accel,2019/01/16,11,39,09.2200,11.540052,0.2777274,2.2697031
Gyro,2019/01/16,11,39,09.2220,0.15620697,-0.07658505,-0.10447541
Accel,2019/01/16,11,39,09.2300,9.998186,-0.41180268,1.0247183
Gyro,2019/01/16,11,39,09.2310,0.17989108,-0.018221237,-0.09414306
Accel,2019/01/16,11,39,09.2400,9.461885,-0.6799533,0.8810662
Gyro,2019/01/16,11,39,09.2420,0.21221459,0.043877576,-0.081454515
Accel,2019/01/16,11,39,09.2520,9.088389,-0.8523358,0.8619126
Gyro,2019/01/16,11,39,09.2540,0.2295108,0.09485865,-0.06736971
Accel,2019/01/16,11,39,09.2600,9.021352,-0.9864111,0.92895025
Gyro,2019/01/16,11,39,09.2610,0.24242623,0.13194689,-0.05508259
Accel,2019/01/16,11,39,09.2690,9.299079,-0.8714894,1.2162545
Gyro,2019/01/16,11,39,09.2710,0.26076964,0.16182692,-0.043703046
Accel,2019/01/16,11,39,09.2790,9.595961,-0.38307226,1.5801731
Gyro,2019/01/16,11,39,09.2810,0.2733884,0.19411552,-0.023352506
Accel,2019/01/16,11,39,09.2890,9.911995,0.009576807,1.934515
Gyro,2019/01/16,11,39,09.2910,0.28775242,0.2319019,7.853982E-4
Accel,2019/01/16,11,39,09.3010,10.228029,0.30645782,1.9919758
Gyro,2019/01/16,11,39,09.3030,0.2907893,0.26457447,0.017715093
Accel,2019/01/16,11,39,09.3090,10.342952,0.5650316,1.685518
Gyro,2019/01/16,11,39,09.3120,0.28955013,0.278572,0.021327924
Accel,2019/01/16,11,39,09.3200,10.304645,0.6512229,1.2545617
Gyro,2019/01/16,11,39,09.3210,0.2896723,0.27232373,0.015446164
Accel,2019/01/16,11,39,09.3290,10.113108,0.59376204,1.1109096
Gyro,2019/01/16,11,39,09.3310,0.28949776,0.25673792,0.008796459
Accel,2019/01/16,11,39,09.3400,9.825804,0.48841715,1.091756
Gyro,2019/01/16,11,39,09.3410,0.28405234,0.241955,0.007836528
Accel,2019/01/16,11,39,09.3489,9.586384,0.46926352,0.9576807
Gyro,2019/01/16,11,39,09.3530,0.27721065,0.2249904,-0.0011868239
Accel,2019/01/16,11,39,09.3600,9.385271,0.33518824,0.9864111
Gyro,2019/01/16,11,39,09.3620,0.27701867,0.20868902,-0.024609143
Accel,2019/01/16,11,39,09.3700,9.212888,0.20111294,1.2258313
Gyro,2019/01/16,11,39,09.3710,0.29921925,0.1979727,-0.05003859
Accel,2019/01/16,11,39,09.3790,9.069236,0.19153613,1.3790601
Gyro,2019/01/16,11,39,09.3820,0.31492722,0.19189896,-0.06757915
Accel,2019/01/16,11,39,09.3900,8.839393,0.19153613,1.3503298
Gyro,2019/01/16,11,39,09.3920,0.3177721,0.18851301,-0.07367035
Accel,2019/01/16,11,39,09.3990,8.63828,0.1436521,1.1013328
Gyro,2019/01/16,11,39,09.4010,0.31473523,0.1855634,-0.06948156
Accel,2019/01/16,11,39,09.4100,8.571242,0.11492168,0.93852705
Gyro,2019/01/16,11,39,09.4110,0.31881928,0.18442895,-0.062360615
Accel,2019/01/16,11,39,09.4210,8.523358,0.047884032,0.8619126
Gyro,2019/01/16,11,39,09.4220,0.30705577,0.18538888,-0.056164697
Accel,2019/01/16,11,39,09.4290,8.42759,0.009576807,0.6607997
Gyro,2019/01/16,11,39,09.4310,0.30485666,0.18777998,-0.04907866
Accel,2019/01/16,11,39,09.4400,8.197746,-0.047884032,0.38307226
Gyro,2019/01/16,11,39,09.4420,0.28881708,0.1894555,-0.044174284
Accel,2019/01/16,11,39,09.4500,8.00621,-0.16280572,0.047884032
Gyro,2019/01/16,11,39,09.4510,0.27759463,0.18620917,-0.039374627
Accel,2019/01/16,11,39,09.4600,7.9391727,-0.25857377,-0.10534488
Gyro,2019/01/16,11,39,09.4610,0.26947883,0.1780934,-0.034958944
Accel,2019/01/16,11,39,09.4700,7.824251,-0.33518824,-0.06703765
Gyro,2019/01/16,11,39,09.4710,0.25382322,0.1691224,-0.031887166
Accel,2019/01/16,11,39,09.4800,7.7572136,-0.45968673,0.038307227
Gyro,2019/01/16,11,39,09.4820,0.24469516,0.1626996,-0.028309241
Accel,2019/01/16,11,39,09.4910,7.73806,-0.5650316,0.047884032
Gyro,2019/01/16,11,39,09.4920,0.22968532,0.15980235,-0.025115287
Accel,2019/01/16,11,39,09.5000,7.785944,-0.47884035,-0.29688102
Gyro,2019/01/16,11,39,09.5010,0.21861994,0.16121607,-0.022549653
Accel,2019/01/16,11,39,09.5100,8.130709,-0.39264908,-0.50757074
Gyro,2019/01/16,11,39,09.5120,0.20340067,0.1510757,-0.01605703
Accel,2019/01/16,11,39,09.5190,8.628703,-0.24899697,-0.2681506
Gyro,2019/01/16,11,39,09.5230,0.16557938,0.11756538,-0.0026703537
Accel,2019/01/16,11,39,09.5300,9.212888,-0.02873042,0.019153614
Gyro,2019/01/16,11,39,09.5310,0.10883873,0.05572836,0.01834341
Accel,2019/01/16,11,39,09.5410,9.548077,0.20111294,0.10534488
Gyro,2019/01/16,11,39,09.5430,0.035290558,-0.02576106,0.039828412
