date,hour,min,sec,pos_x,pos_y,pos_z,rot_x,rot_y
2019-01-16,11,40,09.4513,2.8095,0.0880,0.7883,2.1522,178.0932
2019-01-16,11,40,09.4957,2.8141,0.0851,0.7481,2.0130,178.0997
2019-01-16,11,40,09.5376,2.8172,0.0799,0.7198,1.5634,178.2335
2019-01-16,11,40,09.5790,2.8216,0.0720,0.6796,1.1379,178.2683
2019-01-16,11,40,09.6210,2.8252,0.0639,0.6513,1.2476,178.0947
2019-01-16,11,40,09.6574,2.8296,0.0541,0.6127,2.2402,178.0342
2019-01-16,11,40,09.6999,2.8328,0.0492,0.5860,2.5713,177.7310
2019-01-16,11,40,09.7413,2.8363,0.0529,0.5476,3.0654,177.8310
2019-01-16,11,40,09.7797,2.8374,0.0559,0.5220,1.0094,177.7910
2019-01-16,11,40,09.8267,2.8378,0.0617,0.4859,1.5077,177.7390
2019-01-16,11,40,09.8651,2.8369,0.0675,0.4637,1.7937,177.6977
2019-01-16,11,40,09.9055,2.8351,0.0756,0.4405,1.0395,177.6827
2019-01-16,11,40,09.9440,2.8332,0.0825,0.4089,0.8325,177.7527
2019-01-16,11,40,09.9859,2.8315,0.0845,0.3873,0.7231,177.7949
2019-01-16,11,40,10.0273,2.8294,0.0852,0.3575,0.4140,177.8274
2019-01-16,11,40,10.0728,2.8275,0.0829,0.3372,0.5442,177.9658
2019-01-16,11,40,10.1112,2.8250,0.0797,0.3092,1.0199,178.1218
2019-01-16,11,40,10.1526,2.8230,0.0771,0.2898,1.1040,178.2357
2019-01-16,11,40,10.2031,2.8181,0.0731,0.2549,1.7519,178.2663
2019-01-16,11,40,10.2455,2.8149,0.0714,0.2392,1.7362,178.0023
2019-01-16,11,40,10.2874,2.8116,0.0692,0.2228,1.4154,177.6836
2019-01-16,11,40,10.3284,2.8080,0.0701,0.1919,1.0190,177.4652
2019-01-16,11,40,10.3703,2.8049,0.0707,0.1761,1.0309,177.3568
2019-01-16,11,40,10.4122,2.8017,0.0722,0.1542,0.1405,177.1669
2019-01-16,11,40,10.4552,2.8004,0.0738,0.1405,0.1205,176.6504
2019-01-16,11,40,10.4941,2.7983,0.0760,0.1214,0.6288,176.2784
2019-01-16,11,40,10.5340,2.7974,0.0786,0.1102,0.9829,176.3610
2019-01-16,11,40,10.5790,2.7967,0.0822,0.0942,0.6732,176.4871
2019-01-16,11,40,10.6209,2.7972,0.0829,0.0865,0.9589,176.5313
2019-01-16,11,40,10.6623,2.7979,0.0832,0.0748,1.1130,176.5455
2019-01-16,11,40,10.7023,2.7989,0.0823,0.0692,1.4237,176.5506
2019-01-16,11,40,10.7457,2.8002,0.0822,0.0620,1.6139,176.6194
2019-01-16,11,40,10.7877,2.8018,0.0814,0.0584,1.6535,176.5812
2019-01-16,11,40,10.8286,2.8037,0.0801,0.0528,1.6718,176.4121
2019-01-16,11,40,10.8735,2.8052,0.0801,0.0493,1.4183,176.2902
2019-01-16,11,40,10.9140,2.8075,0.0798,0.0451,1.8627,176.4014
2019-01-16,11,40,10.9564,2.8089,0.0809,0.0429,1.8195,176.7410
