sensor,date,hour,min,sec,x,y,z
Accel,2019/01/16,11,40,01.6050,9.3182335,-0.019153614,1.8962077
Gyro,2019/01/16,11,40,01.6070,-0.23010421,0.103777274,-0.17519616
Accel,2019/01/16,11,40,01.6150,9.203311,-0.02873042,1.5131354
Gyro,2019/01/16,11,40,01.6160,-0.22760838,0.124354705,-0.16671385
Accel,2019/01/16,11,40,01.6250,8.734048,0.019153614,1.3024458
Gyro,2019/01/16,11,40,01.6270,-0.22664845,0.14545573,-0.16060519
Accel,2019/01/16,11,40,01.6350,8.571242,0.06703765,1.2354081
Gyro,2019/01/16,11,40,01.6360,-0.21724114,0.1573938,-0.1550376
Accel,2019/01/16,11,40,01.6450,8.513782,0.10534488,1.2354081
Gyro,2019/01/16,11,40,01.6470,-0.20556487,0.15920894,-0.15011577
Accel,2019/01/16,11,40,01.6550,8.446744,0.06703765,1.3311762
Gyro,2019/01/16,11,40,01.6570,-0.18701203,0.15685274,-0.14369296
Accel,2019/01/16,11,40,01.6640,8.475474,0.02873042,1.3694834
Gyro,2019/01/16,11,40,01.6670,-0.1656492,0.15446164,-0.13496631
Accel,2019/01/16,11,40,01.6750,8.456321,0.1340753,1.3503298
Gyro,2019/01/16,11,40,01.6770,-0.15041247,0.15262905,-0.12610003
Accel,2019/01/16,11,40,01.6850,8.456321,0.16280572,1.5227122
Gyro,2019/01/16,11,40,01.6860,-0.12508775,0.15072663,-0.11470304
Accel,2019/01/16,11,40,01.6939,8.523358,0.15322891,1.6663644
Gyro,2019/01/16,11,40,01.6959,-0.09562659,0.1335875,-0.1023112
Accel,2019/01/16,11,40,01.7060,8.523358,0.20111294,1.6376339
Gyro,2019/01/16,11,40,01.7070,-0.039217547,0.07335619,-0.085486226
Accel,2019/01/16,11,40,01.7140,8.475474,0.22984336,1.3982137
Gyro,2019/01/16,11,40,01.7170,0.01616175,-0.022549653,-0.07014478
Accel,2019/01/16,11,40,01.7250,8.437167,0.22026655,1.1109096
Gyro,2019/01/16,11,40,01.7260,0.08470083,-0.123534404,-0.0535467
Accel,2019/01/16,11,40,01.7350,8.341399,0.16280572,0.80445176
Gyro,2019/01/16,11,40,01.7360,0.13521066,-0.20130627,-0.038711403
Accel,2019/01/16,11,40,01.7450,8.341399,0.095768064,0.4213795
Gyro,2019/01/16,11,40,01.7470,0.17263052,-0.25101325,-0.023352506
Accel,2019/01/16,11,40,01.7550,8.408437,0.05746084,0.16280572
Gyro,2019/01/16,11,40,01.7560,0.20198695,-0.28253388,-0.0058293995
Accel,2019/01/16,11,40,01.7650,8.485051,0.019153614,0.22984336
Gyro,2019/01/16,11,40,01.7670,0.2274164,-0.29715976,0.0150796445
Accel,2019/01/16,11,40,01.7750,8.6574335,0.0,0.5267244
Gyro,2019/01/16,11,40,01.7770,0.25218263,-0.29564133,0.03968879
Accel,2019/01/16,11,40,01.7840,8.90643,-0.009576807,0.7469909
Gyro,2019/01/16,11,40,01.7860,0.26570892,-0.28235936,0.06487389
Accel,2019/01/16,11,40,01.7950,9.050082,0.047884032,0.9672575
Gyro,2019/01/16,11,40,01.7970,0.26858872,-0.26024604,0.08894198
Accel,2019/01/16,11,40,01.8050,8.954314,0.22026655,1.13964
Gyro,2019/01/16,11,40,01.8060,0.27743754,-0.23073253,0.110933125
Accel,2019/01/16,11,40,01.8149,8.848969,0.25857377,1.1013328
Gyro,2019/01/16,11,40,01.8169,0.28288296,-0.19929914,0.12920672
Accel,2019/01/16,11,40,01.8250,8.858546,0.30645782,1.0055647
Gyro,2019/01/16,11,40,01.8270,0.2747672,-0.17097245,0.14152876
Accel,2019/01/16,11,40,01.8340,9.040505,0.35434186,0.7661445
Gyro,2019/01/16,11,40,01.8370,0.2753955,-0.14803882,0.14931291
Accel,2019/01/16,11,40,01.8450,9.212888,0.36391866,0.45968673
Gyro,2019/01/16,11,40,01.8470,0.2660929,-0.12999213,0.14964452
Accel,2019/01/16,11,40,01.8540,9.279925,0.4309563,0.22984336
Gyro,2019/01/16,11,40,01.8560,0.2564936,-0.117425755,0.14411184
Accel,2019/01/16,11,40,01.8640,9.414001,0.5267244,0.2873042
Gyro,2019/01/16,11,40,01.8660,0.25811675,-0.11313224,0.13552481
Accel,2019/01/16,11,40,01.8760,10.477027,0.30645782,1.0055647
Gyro,2019/01/16,11,40,01.8770,0.26441738,-0.11571533,0.12868312
Accel,2019/01/16,11,40,01.8840,10.821792,0.38307226,1.0726024
Gyro,2019/01/16,11,40,01.8870,0.26225317,-0.1224523,0.12013101
Accel,2019/01/16,11,40,01.8950,11.022904,0.35434186,1.1300632
Gyro,2019/01/16,11,40,01.8970,0.2682222,-0.13339551,0.11198033
Accel,2019/01/16,11,40,01.9050,11.147403,0.33518824,1.292869
Gyro,2019/01/16,11,40,01.9060,0.27220154,-0.14568263,0.10311405
Accel,2019/01/16,11,40,01.9150,11.243171,0.34476504,1.541866
Gyro,2019/01/16,11,40,01.9160,0.28251645,-0.1561546,0.09604547
Accel,2019/01/16,11,40,01.9250,11.109096,0.31603462,1.9153614
Gyro,2019/01/16,11,40,01.9260,0.2928488,-0.159558,0.09152506
Accel,2019/01/16,11,40,01.9350,10.955867,0.2681506,2.1643584
Gyro,2019/01/16,11,40,01.9360,0.287543,-0.15126769,0.08635889
Accel,2019/01/16,11,40,01.9450,10.94629,0.19153613,2.078167
Gyro,2019/01/16,11,40,01.9460,0.2793923,-0.13931218,0.08002335
Accel,2019/01/16,11,40,01.9550,10.745177,0.22026655,2.135628
Gyro,2019/01/16,11,40,01.9560,0.2703864,-0.12746139,0.07178539
Accel,2019/01/16,11,40,01.9650,11.252748,0.009576807,1.8387469
Gyro,2019/01/16,11,40,01.9670,0.2848901,-0.122120686,0.066636674
Accel,2019/01/16,11,40,01.9750,12.076353,-0.08619126,1.2545617
Gyro,2019/01/16,11,40,01.9760,0.29244736,-0.11876965,0.06244788
Accel,2019/01/16,11,40,01.9850,12.641385,-0.18195933,0.45968673
Gyro,2019/01/16,11,40,01.9870,0.30108675,-0.11794935,0.060597833
Accel,2019/01/16,11,40,01.9960,12.909535,-0.6512229,-0.19153613
Gyro,2019/01/16,11,40,01.9990,0.3138102,-0.12423254,0.06323328
Accel,2019/01/16,11,40,02.0050,12.564771,-1.043872,0.1340753
Gyro,2019/01/16,11,40,02.0060,0.32447416,-0.13210396,0.06810275
Accel,2019/01/16,11,40,02.0150,12.26789,-1.2066777,1.2737153
Gyro,2019/01/16,11,40,02.0170,0.31771973,-0.13528048,0.06857399
Accel,2019/01/16,11,40,02.0250,11.980585,-0.9576807,2.4516625
Gyro,2019/01/16,11,40,02.0260,0.31196016,-0.13343042,0.07241371
Accel,2019/01/16,11,40,02.0350,11.358093,-0.5746084,3.3423057
Gyro,2019/01/16,11,40,02.0370,0.32506758,-0.12889257,0.09197885
Accel,2019/01/16,11,40,02.0450,10.812215,-0.2777274,3.8402996
Gyro,2019/01/16,11,40,02.0460,0.34793139,-0.122871175,0.12068952
Accel,2019/01/16,11,40,02.0550,10.7356,-0.095768064,3.7062242
Gyro,2019/01/16,11,40,02.0570,0.3617893,-0.10875147,0.1458397
Accel,2019/01/16,11,40,02.0660,10.745177,0.1340753,2.6719291
Gyro,2019/01/16,11,40,02.0680,0.35691983,-0.07515388,0.15938346
Accel,2019/01/16,11,40,02.0750,10.611102,0.17238252,1.3503298
Gyro,2019/01/16,11,40,02.0760,0.33393383,-0.017907077,0.16105898
Accel,2019/01/16,11,40,02.0850,10.620679,0.038307227,0.545878
Gyro,2019/01/16,11,40,02.0869,0.30499628,0.047298424,0.15594517
Accel,2019/01/16,11,40,02.0950,10.6877165,-0.047884032,0.37349546
Gyro,2019/01/16,11,40,02.0960,0.28632125,0.09377654,0.14854497
Accel,2019/01/16,11,40,02.1050,10.754754,-0.22026655,0.89064306
Gyro,2019/01/16,11,40,02.1060,0.27527332,0.11634365,0.14145893
Accel,2019/01/16,11,40,02.1150,10.840945,-0.46926352,1.7717092
Gyro,2019/01/16,11,40,02.1170,0.26748917,0.13007939,0.1362055
Accel,2019/01/16,11,40,02.1250,10.831368,-0.62249243,2.7485435
Gyro,2019/01/16,11,40,02.1260,0.24551547,0.14943509,0.13192944
Accel,2019/01/16,11,40,02.1350,10.46745,-0.5363012,4.663905
Gyro,2019/01/16,11,40,02.1370,0.1969604,0.20095721,0.12660618
Accel,2019/01/16,11,40,02.1450,10.132261,-0.38307226,4.8458643
Gyro,2019/01/16,11,40,02.1470,0.1510757,0.2666165,0.12356931
Accel,2019/01/16,11,40,02.1550,9.643845,-0.15322891,4.548983
Gyro,2019/01/16,11,40,02.1570,0.107966065,0.33489376,0.12203342
Accel,2019/01/16,11,40,02.1670,9.155427,-0.02873042,3.7924154
Gyro,2019/01/16,11,40,02.1680,0.072902404,0.39636427,0.12184144
Accel,2019/01/16,11,40,02.1750,8.599973,0.019153614,3.0454245
Gyro,2019/01/16,11,40,02.1770,0.053773593,0.446909,0.12428489
Accel,2019/01/16,11,40,02.1850,8.082825,-0.019153614,2.2026656
Gyro,2019/01/16,11,40,02.1860,0.04632104,0.47666687,0.12967797
Accel,2019/01/16,11,40,02.1950,7.7572136,-0.038307227,1.484405
Gyro,2019/01/16,11,40,02.1960,0.04998623,0.46743408,0.13487904
Accel,2019/01/16,11,40,02.2050,7.632715,-0.1436521,0.89064306
Gyro,2019/01/16,11,40,02.2070,0.06592108,0.4328242,0.14086552
Accel,2019/01/16,11,40,02.2150,7.5082164,-0.2777274,0.50757074
Gyro,2019/01/16,11,40,02.2200,0.07288495,0.39554396,0.14556046
Accel,2019/01/16,11,40,02.2250,7.4124484,-0.24899697,0.47884035
Gyro,2019/01/16,11,40,02.2260,0.08611455,0.36611772,0.15125023
Accel,2019/01/16,11,40,02.2350,7.469909,-0.22984336,0.545878
Gyro,2019/01/16,11,40,02.2370,0.09391617,0.3447025,0.15601498
Accel,2019/01/16,11,40,02.2450,7.651869,-0.2777274,0.842759
Gyro,2019/01/16,11,40,02.2470,0.08981464,0.3286106,0.1587726
Accel,2019/01/16,11,40,02.2550,7.8625584,-0.22026655,1.1300632
Gyro,2019/01/16,11,40,02.2570,0.084002696,0.31744048,0.16022122
Accel,2019/01/16,11,40,02.2650,8.178593,-0.17238252,1.4077905
Gyro,2019/01/16,11,40,02.2660,0.08847074,0.29817206,0.16154768
Accel,2019/01/16,11,40,02.2750,8.456321,-0.11492168,1.4652514
Gyro,2019/01/16,11,40,02.2770,0.08571312,0.26148522,0.16011651
Accel,2019/01/16,11,40,02.2839,8.494628,-0.019153614,1.2066777
Gyro,2019/01/16,11,40,02.2870,0.07586946,0.2207318,0.15542157
Accel,2019/01/16,11,40,02.2950,8.532935,-0.10534488,0.9768343
Gyro,2019/01/16,11,40,02.2960,0.063006386,0.18882717,0.14929546
Accel,2019/01/16,11,40,02.3050,8.571242,-0.1340753,0.81402856
Gyro,2019/01/16,11,40,02.3070,0.053162728,0.17530087,0.14275047
Accel,2019/01/16,11,40,02.3150,8.676587,-0.12449849,0.7757214
Gyro,2019/01/16,11,40,02.3160,0.052726395,0.18139207,0.13419837
Accel,2019/01/16,11,40,02.3250,8.829816,-0.11492168,0.842759
Gyro,2019/01/16,11,40,02.3260,0.047787115,0.19327776,0.12035791
Accel,2019/01/16,11,40,02.3360,8.829816,-0.11492168,0.93852705
Gyro,2019/01/16,11,40,02.3370,0.04998623,0.19792034,0.10742501
Accel,2019/01/16,11,40,02.3449,8.820239,-0.1340753,1.0534488
Gyro,2019/01/16,11,40,02.3459,0.060877085,0.18996164,0.10115928
Accel,2019/01/16,11,40,02.3560,8.925584,-0.17238252,1.2066777
Gyro,2019/01/16,11,40,02.3570,0.06832964,0.16645205,0.09000663
Accel,2019/01/16,11,40,02.3650,9.097966,-0.1436521,1.4460979
Gyro,2019/01/16,11,40,02.3660,0.093724184,0.12580334,0.0763407
Accel,2019/01/16,11,40,02.3750,9.308656,-0.11492168,1.6472107
Gyro,2019/01/16,11,40,02.3760,0.14254104,0.07122689,0.06574655
Accel,2019/01/16,11,40,02.3870,9.461885,-0.095768064,1.6472107
Gyro,2019/01/16,11,40,02.3880,0.18586011,0.0132121425,0.057386424
Accel,2019/01/16,11,40,02.3940,9.528923,-0.05746084,1.4939818
Gyro,2019/01/16,11,40,02.3960,0.20640263,-0.029583331,0.04993387
Accel,2019/01/16,11,40,02.4040,9.576807,0.02873042,1.3694834
Gyro,2019/01/16,11,40,02.4069,0.19860101,-0.040299654,0.04033456
Accel,2019/01/16,11,40,02.4140,9.634268,0.1340753,1.4748282
Gyro,2019/01/16,11,40,02.4160,0.1791406,-0.023177972,0.03000221
Accel,2019/01/16,11,40,02.4240,9.662998,0.17238252,1.4748282
Gyro,2019/01/16,11,40,02.4260,0.16318828,-0.0030892328,0.019390607
Accel,2019/01/16,11,40,02.4340,9.653421,0.24899697,1.3982137
Gyro,2019/01/16,11,40,02.4380,0.1553692,0.0060562924,0.006387905
Accel,2019/01/16,11,40,02.4450,9.653421,0.22984336,1.4652514
Gyro,2019/01/16,11,40,02.4460,0.1470789,0.0015707964,-0.011082841
Accel,2019/01/16,11,40,02.4540,9.749189,0.06703765,1.3215994
Gyro,2019/01/16,11,40,02.4560,0.15917403,-0.034382988,-0.02432989
Accel,2019/01/16,11,40,02.4640,9.854534,-0.05746084,1.1109096
Gyro,2019/01/16,11,40,02.4660,0.17296213,-0.0964818,-0.033562683
Accel,2019/01/16,11,40,02.4750,10.151415,-0.24899697,0.91937345
Gyro,2019/01/16,11,40,02.4770,0.21221459,-0.1778665,-0.031136673
Accel,2019/01/16,11,40,02.4840,10.333375,-0.4309563,0.8331822
Gyro,2019/01/16,11,40,02.4890,0.2684491,-0.27288222,-0.01891937
Accel,2019/01/16,11,40,02.4950,10.505757,-0.5267244,0.91937345
Gyro,2019/01/16,11,40,02.4960,0.32283354,-0.37746236,-0.0031241393
Accel,2019/01/16,11,40,02.5050,10.773908,-0.45010993,0.91937345
Gyro,2019/01/16,11,40,02.5060,0.35367352,-0.4512025,0.0095120445
Accel,2019/01/16,11,40,02.5140,10.955867,-0.29688102,0.9768343
Gyro,2019/01/16,11,40,02.5170,0.36187658,-0.46849874,0.0172264
Accel,2019/01/16,11,40,02.5250,11.137826,-0.33518824,1.0151415
Gyro,2019/01/16,11,40,02.5270,0.34857717,-0.45193556,0.018867008
Accel,2019/01/16,11,40,02.5340,11.319786,-0.32561144,1.0534488
Gyro,2019/01/16,11,40,02.5370,0.32878512,-0.42280602,0.019006636
Accel,2019/01/16,11,40,02.5450,11.415554,-0.32561144,1.0726024
Gyro,2019/01/16,11,40,02.5470,0.3061831,-0.39439204,0.018378317
Accel,2019/01/16,11,40,02.5560,11.3964,-0.40222588,1.0055647
Gyro,2019/01/16,11,40,02.5580,0.29536206,-0.36957347,0.018675024
Accel,2019/01/16,11,40,02.5639,11.18571,-0.48841715,1.043872
Gyro,2019/01/16,11,40,02.5659,0.29302332,-0.34752995,0.021223204
Accel,2019/01/16,11,40,02.5760,10.984597,-0.51714754,1.1587936
Gyro,2019/01/16,11,40,02.5770,0.2980848,-0.326778,0.026162485
Accel,2019/01/16,11,40,02.5840,10.936713,-0.545878,1.2545617
Gyro,2019/01/16,11,40,02.5860,0.30986574,-0.3063053,0.03396411
Accel,2019/01/16,11,40,02.5950,11.003751,-0.60333884,1.8004397
Gyro,2019/01/16,11,40,02.5960,0.31689942,-0.28427923,0.044034656
Accel,2019/01/16,11,40,02.6040,11.405977,-0.6703765,2.3750482
Gyro,2019/01/16,11,40,02.6090,0.31850514,-0.25956535,0.05681047
Accel,2019/01/16,11,40,02.6150,12.11466,-0.50757074,2.384625
Gyro,2019/01/16,11,40,02.6160,0.32564354,-0.2300693,0.07045894
Accel,2019/01/16,11,40,02.6250,12.957419,0.019153614,2.2505496
Gyro,2019/01/16,11,40,02.6260,0.31934288,-0.19484855,0.07670722
Accel,2019/01/16,11,40,02.6340,13.388376,0.4405331,2.1068976
Gyro,2019/01/16,11,40,02.6360,0.29466394,-0.15488052,0.07257079
Accel,2019/01/16,11,40,02.6450,12.717999,0.7661445,1.9440918
Gyro,2019/01/16,11,40,02.6470,0.25010568,-0.11164871,0.059096847
Accel,2019/01/16,11,40,02.6540,11.415554,0.82360536,2.8538885
Gyro,2019/01/16,11,40,02.6590,0.20184733,-0.055833083,0.042690754
Accel,2019/01/16,11,40,02.6640,10.831368,0.6895301,3.3135753
Gyro,2019/01/16,11,40,02.6660,0.15426965,0.011414453,0.028117254
Accel,2019/01/16,11,40,02.6770,10.0269165,0.50757074,3.2848446
Gyro,2019/01/16,11,40,02.6780,0.11843804,0.07937758,0.020333085
Accel,2019/01/16,11,40,02.6840,9.701305,0.41180268,2.834735
Gyro,2019/01/16,11,40,02.6860,0.08477064,0.1290671,0.009093165
Accel,2019/01/16,11,40,02.6949,9.615114,0.2777274,2.030283
Gyro,2019/01/16,11,40,02.6959,0.05263913,0.14861478,-0.011466813
Accel,2019/01/16,11,40,02.7040,9.414001,0.05746084,1.1875241
Gyro,2019/01/16,11,40,02.7060,0.029059732,0.1409877,-0.035691984
Accel,2019/01/16,11,40,02.7140,9.3661175,-0.019153614,0.91937345
Gyro,2019/01/16,11,40,02.7160,0.015969763,0.12292354,-0.055309486
Accel,2019/01/16,11,40,02.7260,9.471462,0.08619126,0.9959879
Gyro,2019/01/16,11,40,02.7280,0.023457225,0.10531317,-0.064647
Accel,2019/01/16,11,40,02.7340,9.586384,0.30645782,0.92895025
Gyro,2019/01/16,11,40,02.7360,0.028588492,0.090093896,-0.06883579
Accel,2019/01/16,11,40,02.7450,9.672575,0.4309563,1.0630256
Gyro,2019/01/16,11,40,02.7470,0.03338815,0.08065166,-0.070668384
Accel,2019/01/16,11,40,02.7540,9.80665,0.45968673,1.1971009
Gyro,2019/01/16,11,40,02.7560,0.024085544,0.06618288,-0.072064646
Accel,2019/01/16,11,40,02.7640,9.883265,0.51714754,1.1875241
Gyro,2019/01/16,11,40,02.7660,0.02953097,0.045884706,-0.07126179
Accel,2019/01/16,11,40,02.7740,9.883265,0.545878,1.3311762
Gyro,2019/01/16,11,40,02.7790,0.02401573,0.028780479,-0.07539822
Accel,2019/01/16,11,40,02.7840,9.768343,0.48841715,1.3982137
Gyro,2019/01/16,11,40,02.7860,0.01293289,0.022689281,-0.08213519
Accel,2019/01/16,11,40,02.7940,9.720459,0.34476504,1.532289
Gyro,2019/01/16,11,40,02.7960,-0.0012042772,0.027104963,-0.09087929
Accel,2019/01/16,11,40,02.8040,9.691729,0.22026655,1.6950948
Gyro,2019/01/16,11,40,02.8060,-0.021223204,0.035691984,-0.1007055
Accel,2019/01/16,11,40,02.8139,9.557653,0.08619126,1.8770541
Gyro,2019/01/16,11,40,02.8159,-0.03520329,0.0418879,-0.109030716
Accel,2019/01/16,11,40,02.8240,9.433155,0.0,2.0685902
Gyro,2019/01/16,11,40,02.8280,-0.035499997,0.042184606,-0.112835534
Accel,2019/01/16,11,40,02.8340,9.260772,0.038307227,2.1547816
Gyro,2019/01/16,11,40,02.8370,-0.025411993,0.052342422,-0.11215486
Accel,2019/01/16,11,40,02.8460,9.14585,0.11492168,2.2601264
Gyro,2019/01/16,11,40,02.8470,-0.02719223,0.087214105,-0.113481306
Accel,2019/01/16,11,40,02.8540,9.107543,0.1436521,2.2984335
Gyro,2019/01/16,11,40,02.8560,-0.03000221,0.14104006,-0.114633225
Accel,2019/01/16,11,40,02.8650,8.916007,0.24899697,2.0973208
Gyro,2019/01/16,11,40,02.8660,-0.030508354,0.1932254,-0.11492993
Accel,2019/01/16,11,40,02.8740,8.848969,0.33518824,1.9632454
Gyro,2019/01/16,11,40,02.8760,-0.03211406,0.23097688,-0.11575024
Accel,2019/01/16,11,40,02.8840,8.829816,0.33518824,1.7046716
Gyro,2019/01/16,11,40,02.8860,-0.022479841,0.2525666,-0.11606439
Accel,2019/01/16,11,40,02.8970,8.580819,0.41180268,1.1587936
Gyro,2019/01/16,11,40,02.8980,-0.008761553,0.25673792,-0.11920599
Accel,2019/01/16,11,40,02.9040,8.418014,0.45968673,0.78529817
Gyro,2019/01/16,11,40,02.9060,-0.018901916,0.24766222,-0.13217378
Accel,2019/01/16,11,40,02.9150,8.226477,0.40222588,0.545878
Gyro,2019/01/16,11,40,02.9170,-0.02963569,0.22883011,-0.15144221
Accel,2019/01/16,11,40,02.9250,8.159439,0.31603462,0.5650316
Gyro,2019/01/16,11,40,02.9260,-0.044872414,0.20929988,-0.17526597
Accel,2019/01/16,11,40,02.9360,8.101978,0.33518824,0.61291564
Gyro,2019/01/16,11,40,02.9370,-0.0665145,0.20156808,-0.19968311
Accel,2019/01/16,11,40,02.9450,8.015787,0.37349546,0.8714894
Gyro,2019/01/16,11,40,02.9460,-0.0800408,0.1977109,-0.21491985
Accel,2019/01/16,11,40,02.9550,8.312668,0.31603462,1.0151415
Gyro,2019/01/16,11,40,02.9560,-0.0707382,0.17582446,-0.2141868
Accel,2019/01/16,11,40,02.9640,8.590396,0.32561144,1.0534488
Gyro,2019/01/16,11,40,02.9670,-0.036774088,0.13432054,-0.19767599
Accel,2019/01/16,11,40,02.9740,8.647857,0.38307226,1.2545617
Gyro,2019/01/16,11,40,02.9760,0.019896753,0.07134906,-0.17144369
Accel,2019/01/16,11,40,02.9840,8.734048,0.39264908,1.3311762
Gyro,2019/01/16,11,40,02.9860,0.075206235,-0.0054454273,-0.14503686
Accel,2019/01/16,11,40,02.9940,8.90643,0.40222588,1.4173675
Gyro,2019/01/16,11,40,02.9980,0.11426671,-0.08140215,-0.123359874
Accel,2019/01/16,11,40,03.0040,9.11712,0.41180268,1.4748282
Gyro,2019/01/16,11,40,03.0060,0.14428636,-0.1388933,-0.10512118
Accel,2019/01/16,11,40,03.0160,9.289502,0.34476504,1.1779473
Gyro,2019/01/16,11,40,03.0170,0.16540486,-0.1720022,-0.08990191
Accel,2019/01/16,11,40,03.0250,9.232041,0.35434186,1.043872
Gyro,2019/01/16,11,40,03.0260,0.16313593,-0.17685421,-0.07930776
Accel,2019/01/16,11,40,03.0350,9.184157,0.39264908,1.0821792
Gyro,2019/01/16,11,40,03.0370,0.15276867,-0.16289158,-0.07124434
Accel,2019/01/16,11,40,03.0450,9.279925,0.38307226,1.0534488
Gyro,2019/01/16,11,40,03.0470,0.15214035,-0.14582226,-0.06471681
Accel,2019/01/16,11,40,03.0550,9.423578,0.48841715,1.1300632
Gyro,2019/01/16,11,40,03.0570,0.15091862,-0.12725195,-0.061802108
Accel,2019/01/16,11,40,03.0640,9.56723,0.5746084,1.1300632
Gyro,2019/01/16,11,40,03.0660,0.14049901,-0.11178834,-0.06316347
Accel,2019/01/16,11,40,03.0750,9.624691,0.641646,1.0726024
Gyro,2019/01/16,11,40,03.0770,0.14016739,-0.09950122,-0.06511823
Accel,2019/01/16,11,40,03.0840,9.682152,0.6991069,1.0630256
Gyro,2019/01/16,11,40,03.0859,0.12603022,-0.08948303,-0.069690995
Accel,2019/01/16,11,40,03.0950,9.844957,0.6607997,1.2066777
Gyro,2019/01/16,11,40,03.0960,0.12363912,-0.080721475,-0.07016224
Accel,2019/01/16,11,40,03.1050,10.275913,0.5746084,1.5514427
Gyro,2019/01/16,11,40,03.1070,0.12924163,-0.07262315,-0.06658431
Accel,2019/01/16,11,40,03.1140,10.553641,0.47884035,1.6950948
Gyro,2019/01/16,11,40,03.1190,0.13062043,-0.06536258,-0.06260496
Accel,2019/01/16,11,40,03.1250,10.582372,0.49799395,1.5610195
Gyro,2019/01/16,11,40,03.1260,0.13615313,-0.058468528,-0.060301125
Accel,2019/01/16,11,40,03.1360,10.745177,0.46926352,1.388637
Gyro,2019/01/16,11,40,03.1380,0.14611897,-0.055379298,-0.05883505
Accel,2019/01/16,11,40,03.1450,10.879252,0.36391866,1.2258313
Gyro,2019/01/16,11,40,03.1460,0.14388494,-0.06033603,-0.05825909
Accel,2019/01/16,11,40,03.1540,10.91756,0.24899697,1.0821792
Gyro,2019/01/16,11,40,03.1560,0.14145893,-0.07496189,-0.05475098
Accel,2019/01/16,11,40,03.1650,10.907983,0.10534488,1.0821792
Gyro,2019/01/16,11,40,03.1660,0.1535017,-0.09807005,-0.04564036
Accel,2019/01/16,11,40,03.1750,11.109096,-0.17238252,1.2354081
Gyro,2019/01/16,11,40,03.1770,0.16905259,-0.12557644,-0.033405602
Accel,2019/01/16,11,40,03.1860,11.128249,-0.2681506,1.3503298
Gyro,2019/01/16,11,40,03.1880,0.1797689,-0.15484561,-0.021991149
Accel,2019/01/16,11,40,03.1940,11.109096,-0.35434186,1.436521
Gyro,2019/01/16,11,40,03.1960,0.19233528,-0.18320721,-0.011641346
Accel,2019/01/16,11,40,03.2060,11.080365,-0.4405331,1.6663644
Gyro,2019/01/16,11,40,03.2080,0.19655898,-0.19888027,-0.0034208454
Accel,2019/01/16,11,40,03.2150,11.013328,-0.47884035,1.8674773
Gyro,2019/01/16,11,40,03.2160,0.1982694,-0.19329521,0.011466813
Accel,2019/01/16,11,40,03.2250,10.927136,-0.47884035,2.0590134
Gyro,2019/01/16,11,40,03.2270,0.20575686,-0.17112954,0.036704276
Accel,2019/01/16,11,40,03.2350,10.831368,-0.4213795,2.2122424
Gyro,2019/01/16,11,40,03.2400,0.22417009,-0.14294246,0.070249505
Accel,2019/01/16,11,40,03.2450,10.658986,-0.31603462,2.183512
Gyro,2019/01/16,11,40,03.2460,0.24492206,-0.12109094,0.10445795
Accel,2019/01/16,11,40,03.2540,10.496181,-0.21068975,1.9728222
Gyro,2019/01/16,11,40,03.2560,0.2589196,-0.114947386,0.13262758
Accel,2019/01/16,11,40,03.2650,10.43872,-0.12449849,1.6567876
Gyro,2019/01/16,11,40,03.2660,0.26296875,-0.09285152,0.1526465
Accel,2019/01/16,11,40,03.2750,10.611102,-0.1436521,1.13964
Gyro,2019/01/16,11,40,03.2770,0.25837854,-0.056688294,0.16468927
Accel,2019/01/16,11,40,03.2849,10.783484,-0.21068975,0.6991069
Gyro,2019/01/16,11,40,03.2859,0.2605951,-0.02713987,0.17297958
Accel,2019/01/16,11,40,03.2950,10.888829,-0.32561144,0.58418524
Gyro,2019/01/16,11,40,03.2970,0.26598817,-0.018797196,0.18008307
Accel,2019/01/16,11,40,03.3060,11.061212,-0.49799395,0.49799395
Gyro,2019/01/16,11,40,03.3080,0.27200955,-0.027262043,0.18767525
Accel,2019/01/16,11,40,03.3150,11.128249,-0.59376204,0.5363012
Gyro,2019/01/16,11,40,03.3160,0.27345818,-0.042481314,0.19596557
Accel,2019/01/16,11,40,03.3250,11.061212,-0.62249243,0.842759
Gyro,2019/01/16,11,40,03.3270,0.27989846,-0.055169858,0.20676915
Accel,2019/01/16,11,40,03.3350,10.898406,-0.7182605,1.4652514
Gyro,2019/01/16,11,40,03.3360,0.28632125,-0.059550636,0.22029546
Accel,2019/01/16,11,40,03.3449,10.620679,-0.8619126,2.1068976
Gyro,2019/01/16,11,40,03.3469,0.31117475,-0.057822756,0.24096015
Accel,2019/01/16,11,40,03.3570,10.208876,-0.9864111,2.6623523
Gyro,2019/01/16,11,40,03.3590,0.33999014,-0.0522028,0.2664245
Accel,2019/01/16,11,40,03.3650,9.902418,-1.091756,3.074155
Gyro,2019/01/16,11,40,03.3660,0.35280085,-0.040142573,0.29136527
Accel,2019/01/16,11,40,03.3750,9.787497,-1.091756,3.2944214
Gyro,2019/01/16,11,40,03.3770,0.35637876,-0.013788101,0.31452578
Accel,2019/01/16,11,40,03.3840,9.768343,-1.043872,3.2848446
Gyro,2019/01/16,11,40,03.3870,0.3448596,0.035063665,0.33402112
Accel,2019/01/16,11,40,03.3950,9.691729,-0.91937345,3.1794999
Gyro,2019/01/16,11,40,03.3960,0.3196396,0.10651744,0.34850734
