,dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y,old_x,old_y,old_z,raw_pred_x,raw_pred_y,raw_pred_z,pred_x,pred_y,pred_z
185,10.6007,10.5999,-0.001,-0.0108,-0.0835,-0.0382,356.8994,353.3501,347.6093,-2.8445,0.0444,0.3774,3.2945,188.1842,0.46388620144488524,1.8785350146317918,-2.397017262711218,0.0,0.0,0.8107141852378845,-2.4573996909521716,-0.027689153269400017,-1.6281015424626957
186,10.6627,10.651,-0.012,-0.0297,-0.0381,-0.038,356.8466,353.852,347.1191,-2.8474,0.038,0.3732,3.0014,187.8989,0.4826273125852171,1.9049795347477916,-2.4374921358346695,0.0,0.0,0.7930357456207275,-2.4641566591066257,-0.027689153269400017,-1.6768032556610084
187,10.7237,10.7012,-0.022000000000000002,-0.0584,0.0612,-0.0567,356.6093,354.2548,346.8219,-2.8436,0.035,0.376,5.1601,186.6173,0.5000750562155781,1.9332292373057915,-2.4745925729524485,0.0,0.0,0.7943966388702393,-2.4697408402961223,-0.027689153269400017,-1.7249386229110721
188,10.7905,10.8186,0.027999999999999997,0.0038,-0.0011,-0.0339,356.2507,355.1427,346.4118,-2.8417,0.0312,0.375,5.5967,186.0773,0.5198860080247006,1.9641168742089918,-2.5135821932409304,0.0,0.0,0.7980152368545532,-2.4753845028320303,-0.027689153269400017,-1.7779464512764915
189,10.8555,10.8697,0.013999999999999999,0.0103,-0.053,-0.0282,356.3758,354.6097,346.9012,-2.8354,0.0317,0.3747,5.5269,184.7972,0.5405285066052525,1.9919777445189917,-2.5499532083277314,0.0,0.0,0.7674462795257568,-2.479556259804574,-0.027689153269400017,-1.8276557131376803
190,10.9102,10.9206,0.01,-0.0064,-0.0549,-0.0618,356.5526,354.8052,346.8806,-2.8369999999999997,0.0322,0.3711,5.0323,185.0205,0.5577521832955289,2.013813934194992,-2.578806685977714,0.0,0.0,0.7509294748306274,-2.4831508958204758,-0.027689153269400017,-1.8685739659152478
191,10.9856,10.972999999999999,-0.013000000000000001,-0.0364,0.0713,-0.0837,356.6875,354.7902,347.1443,-2.8342,0.0349,0.373,4.5443,184.0021,0.5804993244373577,2.047885993525392,-2.6133573888643533,0.0,0.0,0.7555979490280151,-2.4871271506435346,-0.027689153269400017,-1.9254071244362612
192,11.0503,11.0751,0.025,0.0689,0.046,-0.0522,356.405,354.2746,348.2674,-2.8338,0.0353,0.3714,4.434,184.4117,0.6027888608639109,2.079009982614592,-2.641226121596895,0.0,0.0,0.7663812637329102,-2.4909413489913477,-0.027689153269400017,-1.974845075466712
193,11.1105,11.1261,0.016,-0.1076,0.1982,-0.0044,356.1874,354.36800000000005,348.7815,-2.8329,0.0336,0.3678,3.8191,184.2827,0.6197873121467373,2.1150084332761923,-2.6666685636680136,0.0,0.0,0.7646883130073547,-2.494379076731243,-0.027689153269400017,-2.020750771767719
194,11.1704,11.177999999999999,0.008,-0.0836,-0.0108,-0.0408,355.5392,354.046,349.4169,-2.8305,0.0325,0.3705,2.9856,184.2571,0.6338873840367533,2.150447734686993,-2.6903277732769344,0.0,0.0,0.8288859724998474,-2.498064718894528,-0.027689153269400017,-2.0702640561302434
195,11.2352,11.2293,-0.006,-0.0601,0.1165,-0.0798,355.5048,354.25300000000004,349.86300000000006,-2.8321,0.0309,0.3707,2.5449,184.9175,0.646662315695061,2.1935801214165926,-2.7126127559402904,0.0,0.0,0.8550730347633362,-2.5028144239151002,-0.027689153269400017,-2.125468838136805
196,11.2954,11.28,-0.015,-0.0604,-0.0659,0.0329,355.3478,354.2484,350.2281,-2.8309,0.0287,0.3727,3.1299,184.7833,0.6563437378531289,2.2313101636741925,-2.734273441109429,0.0,0.0,0.8809539079666138,-2.5072367429375544,-0.027689153269400017,-2.1783175589276453
197,11.3425,11.3312,-0.011000000000000001,-0.094,-0.0224,0.0449,354.7228,353.7734,351.0894,-2.8309,0.0278,0.3741,3.1342,184.8879,0.661768112546131,2.2603428625357918,-2.7520328555241464,0.0,0.0,0.8798407316207886,-2.510767743109869,-0.027689153269400017,-2.2196073512538548
198,11.4204,11.3995,-0.021,-0.0204,0.0032,-0.0349,354.2761,354.0063,351.4986,-2.8294,0.027999999999999997,0.3752,3.1887,184.5853,-0.0,0.0,0.0,0.0,0.0,0.859858512878418,-2.516122575705065,-0.027689153269400017,-2.2863759451446466
