,dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y,old_x,old_y,old_z,raw_pred_x,raw_pred_y,raw_pred_z,pred_x,pred_y,pred_z
189,10.3103,10.2846,-0.026000000000000002,0.0002,0.0241,-0.0217,354.4254,352.9426,339.8475,2.9157,0.0428,-0.4283,3.0314,186.4099,-2.1021184506178883,-0.641038603108356,-2.766165911913101,0.0,0.0,0.7650794982910156,2.286684658303048,-0.004723375815199995,-2.3245802730542664
190,10.3607,10.3365,-0.024,0.0028,0.0111,-0.0015,354.5362,352.6326,339.7853,2.9117,0.0404,-0.4259,3.517,186.6297,-2.130328099193279,-0.6406681680475554,-2.776709831064676,0.0,0.0,0.7636045813560486,2.2822414082207474,-0.004723375815199995,-2.362808592313106
191,10.4156,10.437999999999999,0.022000000000000002,-0.0731,0.0307,-0.0544,354.7458,353.2988,339.01800000000003,2.911,0.0379,-0.4256,3.6494,186.4648,-2.1629878132033875,-0.6393578633791548,-2.786443842366847,0.0,0.0,0.7549527287483215,2.277574785749133,-0.004723375815199995,-2.4039919451743565
192,10.4653,10.4903,0.025,0.0695,-0.0337,0.0242,355.01,353.0347,339.0147,2.9107,0.0358,-0.4255,3.8376,186.4917,-2.190952848747848,-0.6389874396373542,-2.796014247650335,0.0,0.0,0.7765363454818726,2.273211392079557,-0.004723375815199995,-2.442338347159773
193,10.5207,10.5408,0.02,0.1455,-0.0634,-0.0281,355.4009,352.7793,339.0133,2.909,0.0365,-0.4234,3.8491,186.9137,-2.2177566369434665,-0.6404814631809536,-2.8061401404826873,0.0,0.0,0.7659522294998169,2.2681034623653904,-0.004723375815199995,-2.484463547353323
194,10.5705,10.5919,0.021,0.0566,-0.0432,0.0123,355.8882,352.24199999999996,339.0731,2.909,0.0377,-0.4231,3.1112,186.4223,-2.240438507943447,-0.6428744160285529,-2.8158997265575736,0.0,0.0,0.7518863081932068,2.2639151442060106,-0.004723375815199995,-2.5216725045414603
195,10.6204,10.6428,0.022000000000000002,0.0743,0.0107,-0.0295,356.0541,352.2331,338.9439,2.9086,0.0388,-0.4224,2.3939,186.0915,-2.2612298578174097,-0.6450110715537523,-2.825286564373525,0.0,0.0,0.7317339181900024,2.260040454906508,-0.004723375815199995,-2.5579798606760176
196,10.6705,10.6943,0.024,0.0853,0.0121,0.0035,356.3762,351.911,338.9775,2.9085,0.0397,-0.4211,2.3524,186.0218,-2.2800154513862294,-0.6468586538427517,-2.835042147448555,0.0,0.0,0.704914391040802,2.2563355423462323,-0.004723375815199995,-2.5931011986586707
197,10.7254,10.6943,-0.031,0.0853,0.0121,0.0035,356.3762,351.911,338.9775,2.9097,0.0394,-0.4203,2.3474,185.8323,-2.2980694087221205,-0.6485258486979509,-2.8461592957180994,0.0,0.0,0.7196152806282043,2.252320966440198,-0.004723375815199995,-2.6324035734116884
198,10.7708,10.7616,-0.009000000000000001,0.0622,0.046,-0.0442,356.7138,351.6456,339.05300000000005,2.9101,0.0393,-0.4187,2.3545,185.5483,-2.31161668663664,-0.6489753780691504,-2.8546594473487485,0.0,0.0,0.7184084057807922,2.249167518959911,-0.004723375815199995,-2.6648665118272308
199,10.8304,10.8137,-0.017,0.1061,0.0542,-0.0294,357.4541,351.619,338.9565,2.9103,0.0399,-0.4176,2.2086,185.3499,-0.0,0.0,0.0,0.0,0.0,0.7462366819381714,2.2450207042619725,-0.004723375815199995,-2.70914847625656
